,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
10,מרצדס,B_קלאס,Style,2015,5,5,--,5,--,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1595,122,5000,20.4,1250,9.1,200,14.5,22.2,18.5,--,--,--,--,--,5,5,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.7,269.9,488,--,1425,--,--,205/55R16,50,מקורית + שליטה מההגה,יש,אופציונלי,יש,--,אין,USB,--,--,אין,4,מזגן רגיל,אופציה לגג שמש פנוראמי,יש,יש,עור,אין,אופציונלי,--,רגילים,אין,יש,יש,אחוריים + קדמיים,אין,יש,יש,--,--,הנעה בלבד,אין,אופציונלי,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"בקרת אקלים מפוצלת, מצלמת רוורס, מערכת שמע משודרגת מתוצרת ""Harman Kardon"" עם 12 רמקולים, מערכת התראה על סטיה מנתיב, מערכת Blind Spot להתראה על רכב ב""שטח מת"" במראות, תאורת פנים בצבעים משתנים"
11,מרצדס,B_קלאס,Premium,2014,5,5,--,6,--,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1991,211,5500,35.7,1200,6.8,249,11.8,21.7,16.4,--,--,--,--,--,6,6,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.8,269.9,488,--,1475,--,--,225/45R17,50,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,יש,עור,יש  + זכרון,אופציונלי,--,בי קסנון עם מנגנון הפניה בסיבוב ,אין,יש,יש,אין,אחורית,אין,יש,--,--,אין,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"מערכת שמע מתוצרת Harman Kardon עם 12 רמקולים, מחליף דיסקים, חיישני חניה אחוריים, מערכת עזר לחניה אוטומטית, חלונות אחוריים כהים"
12,מרצדס,B_קלאס,Premium,2012,5,5,--,6,--,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1595,122,5000,20.4,1250,10.2,190,12.3,20.6,16.5,--,--,--,--,--,3,3,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.7,269.9,486,--,1425,--,--,225/45R17,54,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,מזגן רגיל,גג שמש פנוראמי,יש,יש,עור,יש - לנהג בלבד,אין,--,בי קסנון עם מנגנון הפניה בסיבוב ,אין,יש,יש,אין,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,מערכת עזר לחניה
13,מרצדס,B_קלאס,Premium,2014,5,5,--,6,--,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1595,156,5300,25.5,1250,8.4,220,12.5,21.3,16.9,--,--,--,--,--,6,6,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.8,269.9,488,--,1425,--,--,225/45R17,50,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אין,4,מזגן רגיל,גג שמש פנוראמי,יש,יש,עור,יש  + זכרון,אופציונלי,--,בי קסנון עם מנגנון הפניה בסיבוב ,אין,יש,יש,אין,אין,אין,יש,--,--,אין,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"מערכת שמע מתוצרת Harman Kardon עם 12 רמקולים, מחליף דיסקים, חיישני חניה אחוריים, מערכת עזר לחניה אוטומטית, מצלמת רוורס, חלונות אחוריים כהים"
14,מרצדס,B_קלאס,Premium,2013,5,5,--,6,--,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1595,156,5300,25.5,1250,8.4,220,12.3,20.6,16.5,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.7,269.9,486,--,1425,--,--,225/45R17,54,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אין,4,מזגן רגיל,גג שמש פנוראמי,יש,יש,עור,יש - לנהג בלבד,אין,--,בי קסנון עם מנגנון הפניה בסיבוב ,אין,יש,יש,אין,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,מערכת עזר לחניה
15,מרצדס,B_קלאס,Standard,2014,5,5,--,5,--,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1595,122,5000,20.4,1250,10.4,190,12.5,21.3,16.9,--,--,--,--,--,5,5,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.7,269.9,488,--,1395,--,--,205/55R16,50,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אין,4,מזגן רגיל,אופציה לגג שמש פנוראמי,יש,יש,עור,אין,אופציונלי,--,בי קסנון עם מנגנון הפניה בסיבוב ,אין,אופציונלי,יש,אין,אין,אין,יש,--,--,אין,אופציונלי,אופציונלי,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"מערכת שמע מתוצרת Harman Kardon עם 12 רמקולים, מחליף דיסקים, חיישני חניה אחוריים, מערכת עזר לחניה אוטומטית, מצלמת רוורס, חלונות אחוריים כהים"
16,מרצדס,B_קלאס,Style,2016,5,5,--,5,4908,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1595,122,5000,20.4,1250,9.1,200,14.5,22.2,18.5,--,--,--,--,--,5,5,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.7,269.9,488,--,1425,--,--,205/55R16,50,מקורית + שליטה מההגה,יש,אופציונלי,יש,--,אין,USB,--,--,אין,4,מזגן רגיל,אופציה לגג שמש פנוראמי,יש,יש,עור,אין,אופציונלי,--,רגילים,אין,יש,יש,אחוריים + קדמיים,אין,יש,יש,--,--,הנעה בלבד,אין,אופציונלי,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"בקרת אקלים מפוצלת, מצלמת רוורס, מערכת שמע משודרגת מתוצרת ""Harman Kardon"" עם 12 רמקולים, מערכת התראה על סטיה מנתיב, מערכת Blind Spot להתראה על רכב ב""שטח מת"" במראות, תאורת פנים בצבעים משתנים"
17,מרצדס,B_קלאס,Style,2016,5,5,--,6,5305,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1595,156,5300,25.5,1250,8.4,220,14.5,22.2,18.5,--,--,--,--,--,6,6,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.8,269.9,488,--,1425,--,--,225/45R17,50,מקורית + שליטה מההגה,יש,אופציונלי,יש,--,אין,USB,--,--,אין,4,מזגן רגיל,אופציה לגג שמש פנוראמי,יש,יש,עור,אין,אופציונלי,--,רגילים,אין,יש,יש,אחוריים + קדמיים,אין,יש,יש,--,--,אין,אין,אופציונלי,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"בקרת אקלים מפוצלת, מצלמת רוורס, מערכת שמע משודרגת מתוצרת ""Harman Kardon"" עם 12 רמקולים, מערכת התראה על סטיה מנתיב, מערכת Blind Spot להתראה על רכב ב""שטח מת"" במראות, תאורת פנים בצבעים משתנים"
18,מרצדס,B_קלאס,Premium,2013,5,5,--,6,--,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1595,122,5000,20.4,1250,10.2,190,12.3,20.6,16.5,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.7,269.9,486,--,1425,--,--,225/45R17,54,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אין,4,מזגן רגיל,גג שמש פנוראמי,יש,יש,עור,יש - לנהג בלבד,אין,--,בי קסנון עם מנגנון הפניה בסיבוב ,אין,יש,יש,אין,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,מערכת עזר לחניה
19,מרצדס,B_קלאס,Urban,2017,5,5,--,6,5667,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1595,122,5000,20.4,1250,9.1,200,14.5,22.2,18.5,--,--,--,--,--,8,8,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.7,269.9,488,--,1425,--,--,225/45R17,50,מקורית + שליטה מההגה,יש,אופציונלי,יש,--,אין,USB,--,--,אין,4,מזגן רגיל,גג שמש פנוראמי,יש,יש,עור,יש  + זכרון,אופציונלי,--,LED,אין,יש,יש,אחוריים + קדמיים,אין,יש,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"בקרת אקלים מפוצלת, מצלמת רוורס, מערכת שמע משודרגת מתוצרת ""Harman Kardon"" עם 12 רמקולים, מערכת התראה על סטיה מנתיב, מערכת Blind Spot להתראה על רכב ב""שטח מת"" במראות"
20,מרצדס,B_קלאס,Standard,2012,5,5,--,5,--,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1595,122,5000,20.4,1250,10.2,190,12.3,20.6,16.5,--,--,--,--,--,3,3,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.7,269.9,486,--,1425,--,--,205/55R16,54,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,מזגן רגיל,אופציה לגג שמש פנוראמי,יש,יש,עור,אין,אין,--,בי קסנון עם מנגנון הפניה בסיבוב ,אין,אופציונלי,יש,אין,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,מערכת עזר לחניה
21,מרצדס,B_קלאס,Premium,2012,5,5,--,7,--,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1595,156,5300,25.5,1250,8.4,220,12.3,20.6,16.5,--,--,--,--,--,3,3,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.7,269.9,486,--,1425,--,--,225/45R17,54,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,מזגן רגיל,גג שמש פנוראמי,יש,יש,עור,יש - לנהג בלבד,אין,--,בי קסנון עם מנגנון הפניה בסיבוב ,אין,יש,יש,אין,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,מערכת עזר לחניה
22,מרצדס,B_קלאס,Style,2015,5,5,--,6,--,--,--,2011,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1595,156,5300,25.5,1250,8.4,220,14.5,22.2,18.5,--,--,--,--,--,6,6,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,435.9,178.6,155.8,269.9,488,--,1425,--,--,225/45R17,50,מקורית + שליטה מההגה,יש,אופציונלי,יש,--,אין,USB,--,--,אין,4,מזגן רגיל,אופציה לגג שמש פנוראמי,יש,יש,עור,אין,אופציונלי,--,רגילים,אין,יש,יש,אחוריים + קדמיים,אין,יש,יש,--,--,אין,אין,אופציונלי,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"בקרת אקלים מפוצלת, מצלמת רוורס, מערכת שמע משודרגת מתוצרת ""Harman Kardon"" עם 12 רמקולים, מערכת התראה על סטיה מנתיב, מערכת Blind Spot להתראה על רכב ב""שטח מת"" במראות, תאורת פנים בצבעים משתנים"
23,מרצדס,E_קלאס_קבריולה,Line,2022,2,4,"839,900",7,20830,שנתיים,--,2018,כפולה (4X4),אוטומטית - טיפטרוניק,9,טורבו-בנזין מיקרו-היברידי,6,2999,367,5500,50.9,1800,5.2,250,--,--,10.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,יש,יש,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,אין,אין,אין,אין,"זיהוי תנועה חוצה מלפנים, מערכת Pre-Safe המכינה את הרכב לתאונה, התרעת פגיעה מאחור, מערכת לצמצום נזקי שמיעה בתאונה, עצירת הרכב במידה והנהג אינו מגיב",483.5,186.0,143.7,287.3,360,--,2040,--,--,"ק' 245/40R19 , א' 275/35R19",66,מקורית + שליטה מההגה,יש,אין,יש,12.3,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,מטריקס LED,אין,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,אין,"עיצוב חיצוני ופנימי AMG, דוושות אלומיניום, גימור פנימי עץ, גג בד, נעילת ואקום בדלתות, מערכת שמע מבית Burmester עם 13 רמקולים, ערכת תיקון תקר",עיסוי במושבים הקדמיים
