make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
לנדרובר,פרילנדר,,2010,5,5,--,6,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2197,160,4000,40.0,2000,11.2,181,9,14.7,11.7,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1770,--,--,235/65R17,68,מקורית עם אופציה לשליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,מזגן רגיל,אין,יש,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2010,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2197,160,4000,40.0,2000,11.2,181,9,14.7,11.7,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1770,--,--,235/65R17,68,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2012,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2179,190,3500,42.0,1750,9.5,190,9,14.7,14.2,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1770,--,--,235/65R17,68,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2011,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,6,3200,233,6300,31.7,3200,8.9,200,6.3,11.6,8.9,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1930,--,--,235/60R18,70,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אחוריים,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2007,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2197,160,4000,40.0,2000,11.2,181,9,14.7,11.7,--,--,--,--,--,--,--,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1770,--,--,235/65R17,68,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2012,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,6,3200,233,6300,31.7,3200,8.9,200,6.3,11.6,8.9,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1930,--,--,235/60R18,70,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אחוריים,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2014,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,6,3200,233,6300,31.7,3200,8.9,200,6.3,11.6,8.9,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1930,--,--,235/60R18,70,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אחוריים,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2013,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2179,190,3500,42.0,1750,9.5,190,9,14.7,14.2,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1770,--,--,235/65R17,68,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2013,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,6,3200,233,6300,31.7,3200,8.9,200,6.3,11.6,8.9,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1930,--,--,235/60R18,70,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אחוריים,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2008,5,5,--,6,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2197,160,4000,40.0,2000,11.2,181,9,14.7,11.7,--,--,--,--,--,--,--,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1770,--,--,235/65R17,68,מקורית עם אופציה לשליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,מזגן רגיל,אין,יש,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2014,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2179,190,3500,42.0,1750,9.5,190,9,14.7,14.2,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1770,--,--,235/65R17,68,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2010,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2197,160,4000,40.0,2000,11.2,181,9,14.7,11.7,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1770,--,--,235/65R17,68,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2007,5,5,--,6,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2197,160,4000,40.0,2000,11.2,181,9,14.7,11.7,--,--,--,--,--,--,--,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1770,--,--,235/65R17,68,מקורית עם אופציה לשליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,מזגן רגיל,אין,יש,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2011,5,5,--,6,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2197,160,4000,40.0,2000,11.2,181,9,14.7,11.7,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1770,--,--,235/65R17,68,מקורית עם אופציה לשליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,מזגן רגיל,אין,יש,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2010,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,6,3200,233,6300,31.7,3200,8.9,200,6.3,11.6,8.9,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1930,--,--,235/60R18,70,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אחוריים,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2011,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2197,160,4000,40.0,2000,11.2,181,9,14.7,11.7,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1770,--,--,235/65R17,68,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
לנדרובר,פרילנדר,,2011,5,5,--,7,--,--,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2197,160,4000,40.0,2000,11.2,181,9,14.7,11.7,--,--,--,--,--,15,15,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,450.0,200.5,174.0,266.0,755,1670,1770,--,--,235/65R17,68,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
