make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,model_nm,hanaa_nm,automatic_ind,delek_cd
מיצובישי,פאג'רו,,2011,3,5,0,6,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,13.2,180,0,0,12.3,0,0,0,0,0,15,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.5,187.5,185.0,254.5,415,1120,2120,750,2195,265/60R18,69,מקורית + שליטה מההגה,0,1,0,0,0,0,0,0,0,2,בקרת אקלים,1,1,1,עור,יש - לנהג בלבד,מלפנים,0,קסנון,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,רגילים,0,"מערכת שטיפת פנסים, חלונות אחוריים כהים, מסילות גג",0,0,4X4,1,2
מיצובישי,פאג'רו,,2015,5,7,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,11.1,180,9.9,13.3,11.8,0,0,0,0,0,15,אין ציון,ABS + EBD + BAS,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0,187.5,186.0,278.0,215,1790,2385,750,2340,265/60R18,88,מקורית + שליטה מההגה,1,0,1,0,1,USB,0,0,0,4,בקרת אקלים,1,1,1,עור,יש - לנהג בלבד,מלפנים,0,קסנון,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,רגילים,0,מזגן אחורי נפרד,0,0,4X4,1,2
מיצובישי,פאג'רו,,2018,5,7,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,11.1,180,9.9,13.3,11.8,0,0,0,0,0,15,אין ציון,ABS + EBD + BAS,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0,187.5,186.0,278.0,215,1790,2385,750,2340,265/60R18,88,מקורית + שליטה מההגה,1,0,1,0,1,USB,0,0,0,4,בקרת אקלים,1,1,1,עור,יש - לנהג בלבד,מלפנים,0,קסנון,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,רגילים,0,מזגן אחורי נפרד,0,0,4X4,1,2
מיצובישי,פאג'רו,,2008,3,5,0,6,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,13.2,180,0,0,12.3,0,0,0,0,0,0,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.5,187.5,185.0,254.5,415,1120,2120,750,2195,265/60R18,69,מקורית + שליטה מההגה,0,1,0,0,0,0,0,0,0,2,בקרת אקלים,1,1,1,עור,יש - לנהג בלבד,0,0,קסנון,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",0,0,4X4,1,2
מיצובישי,פאג'רו,,2012,5,7,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,14,180,0,0,11.8,0,0,0,0,0,15,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0,187.5,187.0,278.0,215,1790,2300,750,2340,265/60R18,88,מקורית + שליטה מההגה,0,1,0,0,0,0,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  - כוונון מלא,מלפנים,0,קסנון,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,רגילים,0,"מערכת שטיפת פנסים, חלונות אחוריים כהים, מסילות גג",0,0,4X4,1,2
מיצובישי,פאג'רו,,2013,5,7,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,14,180,0,0,11.8,0,0,0,0,0,15,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0,187.5,187.0,278.0,215,1790,2300,750,2340,265/60R18,88,מקורית + שליטה מההגה,1,0,1,0,1,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  - כוונון מלא,מלפנים,0,רגילים,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,רגילים,0,מזגן אחורי נפרד,0,0,4X4,1,2
מיצובישי,פאג'רו,,2008,3,5,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3828,248,6000,33.5,2750,10,200,0,0,7.5,0,0,0,0,0,0,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.5,187.5,185.0,254.5,415,1120,2035,750,2105,265/60R18,69,מקורית + שליטה מההגה,0,1,0,0,0,0,0,0,0,2,בקרת אקלים,1,1,1,עור,יש - לנהג בלבד,0,0,קסנון,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",0,0,4X4,1,1
מיצובישי,פאג'רו,,2016,5,7,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,11.1,180,9.9,13.3,11.8,0,0,0,0,0,15,אין ציון,ABS + EBD + BAS,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0,187.5,186.0,278.0,215,1790,2385,750,2340,265/60R18,88,מקורית + שליטה מההגה,1,0,1,0,1,USB,0,0,0,4,בקרת אקלים,1,1,1,עור,יש - לנהג בלבד,מלפנים,0,קסנון,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,רגילים,0,מזגן אחורי נפרד,0,0,4X4,1,2
מיצובישי,פאג'רו,,2014,3,5,0,6,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,13.2,180,10,13.9,12.2,0,0,0,0,0,15,אין ציון,ABS + EBD + BAS,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.5,187.5,184.0,254.5,415,1120,2085,750,2255,265/60R18,69,מקורית + שליטה מההגה,1,0,1,0,1,USB,0,0,0,2,בקרת אקלים,1,1,1,עור,יש - לנהג בלבד,מלפנים,0,רגילים,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,רגילים,0,0,0,0,4X4,1,2
מיצובישי,פאג'רו,,2011,5,7,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3828,250,6000,33.5,2750,10.8,200,0,0,7.4,0,0,0,0,0,15,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0,187.5,187.0,278.0,215,1790,2215,750,2285,265/60R18,88,מקורית + שליטה מההגה,0,0,1,0,1,0,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  - כוונון מלא,מלפנים,0,קסנון,1,0,0,אחוריים,אחורית,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,רגילים,0,"מסכי DVD, מערכת שטיפת פנסים, חלונות אחוריים כהים, מסילות גג",0,0,4X4,1,1
מיצובישי,פאג'רו,,2014,5,7,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,14,180,9.9,13.3,11.8,0,0,0,0,0,15,אין ציון,ABS + EBD + BAS,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0,187.5,186.0,278.0,215,1790,2265,750,2340,265/65R17,88,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,מזגן אחורי נפרד,0,0,4X4,1,2
מיצובישי,פאג'רו,,2011,5,7,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,14,180,0,0,11.8,0,0,0,0,0,15,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0,187.5,187.0,278.0,215,1790,2265,750,2340,265/65R17,88,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",0,0,4X4,1,2
מיצובישי,פאג'רו,,2009,5,7,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3828,250,6000,33.5,2750,10.8,200,0,0,7.4,0,0,0,0,0,15,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0,187.5,187.0,278.0,215,1790,2215,750,2285,265/60R18,88,מקורית + שליטה מההגה,0,0,1,0,1,0,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  - כוונון מלא,0,0,קסנון,1,0,0,אחוריים,אחורית,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,רגילים,0,"מסכי DVD, חלונות אחוריים כהים, מסילות גג",0,0,4X4,1,1
מיצובישי,פאג'רו,,2010,3,5,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,13.2,180,0,0,12.3,0,0,0,0,0,15,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.5,187.5,185.0,254.5,415,1120,2120,750,2195,265/60R18,69,מקורית + שליטה מההגה,0,0,1,0,1,0,0,0,0,2,בקרת אקלים,1,1,1,עור,יש - לנהג בלבד,מלפנים,0,קסנון,1,0,0,אחוריים,אחורית,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,"מסכי DVD, מערכת שטיפת פנסים, חלונות אחוריים כהים, מסילות גג",0,0,4X4,1,2
מיצובישי,פאג'רו,,2008,3,5,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,13.2,180,0,0,12.3,0,0,0,0,0,0,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.5,187.5,185.0,254.5,415,1120,2120,750,2195,265/60R18,69,מקורית + שליטה מההגה,0,0,1,0,1,0,0,0,0,2,בקרת אקלים,1,1,1,עור,יש - לנהג בלבד,0,0,קסנון,1,0,0,אחוריים,אחורית,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,"מסכי DVD, חלונות אחוריים כהים, מסילות גג",0,0,4X4,1,2
מיצובישי,פאג'רו,,2017,5,7,0,7,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,11.1,180,9.9,13.3,11.8,0,0,0,0,0,15,אין ציון,ABS + EBD + BAS,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0,187.5,186.0,278.0,215,1790,2385,750,2340,265/65R17,88,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,מזגן אחורי נפרד,0,0,4X4,1,2
מיצובישי,פאג'רו,,2013,3,5,0,6,0,0,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,13.2,180,0,0,12.3,0,0,0,0,0,15,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.5,187.5,184.0,254.5,415,1120,2120,750,2255,265/60R18,69,מקורית + שליטה מההגה,1,0,1,0,1,0,0,0,0,2,בקרת אקלים,1,1,1,עור,יש - לנהג בלבד,מלפנים,0,רגילים,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,רגילים,0,0,0,0,4X4,1,2
