make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
מיצובישי,פאג'רו,,2010,3,5,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3828,248,6000,33.5,2750,10,200,--,--,7.5,--,--,--,--,--,15,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,438.5,187.5,185.0,254.5,415,1120,2035,750,2105,265/60R18,69,מקורית + שליטה מההגה,אין,אין,יש,--,יש,אין,אין,אין,אין,2,בקרת אקלים,יש,יש,יש,עור,יש - לנהג בלבד,מלפנים,אין,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מסכי DVD, מערכת שטיפת פנסים, חלונות אחוריים כהים, מסילות גג",--
מיצובישי,פאג'רו,,2008,5,7,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3828,250,6000,33.5,2750,10.8,200,--,--,7.4,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,490.0,187.5,187.0,278.0,215,1790,2215,750,2285,265/60R18,88,מקורית + שליטה מההגה,אין,יש,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,אין,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"חלונות אחוריים כהים, מסילות גג",--
מיצובישי,פאג'רו,,2011,5,7,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3828,250,6000,33.5,2750,10.8,200,--,--,7.4,--,--,--,--,--,15,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,490.0,187.5,187.0,278.0,215,1790,2215,750,2285,265/60R18,88,מקורית + שליטה מההגה,אין,יש,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,מלפנים,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מערכת שטיפת פנסים, חלונות אחוריים כהים, מסילות גג",--
מיצובישי,פאג'רו,,2008,5,7,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,14,180,--,--,11.8,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,490.0,187.5,187.0,278.0,215,1790,2265,750,2340,265/65R17,88,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"חלונות אחוריים כהים, מסילות גג",--
מיצובישי,פאג'רו,,2009,3,5,--,6,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,13.2,180,--,--,12.3,--,--,--,--,--,15,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,438.5,187.5,185.0,254.5,415,1120,2120,750,2195,265/60R18,69,מקורית + שליטה מההגה,אין,יש,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים,יש,יש,יש,עור,יש - לנהג בלבד,אין,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"חלונות אחוריים כהים, מסילות גג",--
מיצובישי,פאג'רו,,2011,3,5,--,6,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,13.2,180,--,--,12.3,--,--,--,--,--,15,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,438.5,187.5,185.0,254.5,415,1120,2120,750,2195,265/60R18,69,מקורית + שליטה מההגה,אין,יש,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים,יש,יש,יש,עור,יש - לנהג בלבד,מלפנים,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מערכת שטיפת פנסים, חלונות אחוריים כהים, מסילות גג",--
מיצובישי,פאג'רו,,2015,5,7,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,11.1,180,9.9,13.3,11.8,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,490.0,187.5,186.0,278.0,215,1790,2385,750,2340,265/60R18,88,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB,אין,אין,אין,4,בקרת אקלים,יש,יש,יש,עור,יש - לנהג בלבד,מלפנים,אין,קסנון,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,מזגן אחורי נפרד,--
מיצובישי,פאג'רו,,2018,5,7,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,11.1,180,9.9,13.3,11.8,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,490.0,187.5,186.0,278.0,215,1790,2385,750,2340,265/60R18,88,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB,אין,אין,אין,4,בקרת אקלים,יש,יש,יש,עור,יש - לנהג בלבד,מלפנים,אין,קסנון,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,מזגן אחורי נפרד,--
מיצובישי,פאג'רו,,2008,3,5,--,6,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,13.2,180,--,--,12.3,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,438.5,187.5,185.0,254.5,415,1120,2120,750,2195,265/60R18,69,מקורית + שליטה מההגה,אין,יש,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים,יש,יש,יש,עור,יש - לנהג בלבד,אין,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"חלונות אחוריים כהים, מסילות גג",--
מיצובישי,פאג'רו,,2012,5,7,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,14,180,--,--,11.8,--,--,--,--,--,15,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,490.0,187.5,187.0,278.0,215,1790,2300,750,2340,265/60R18,88,מקורית + שליטה מההגה,אין,יש,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,מלפנים,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מערכת שטיפת פנסים, חלונות אחוריים כהים, מסילות גג",--
מיצובישי,פאג'רו,,2013,5,7,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,14,180,--,--,11.8,--,--,--,--,--,15,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,490.0,187.5,187.0,278.0,215,1790,2300,750,2340,265/60R18,88,מקורית + שליטה מההגה,יש,אין,יש,--,יש,אין,אין,אין,אין,4,בקרת אקלים,יש,יש,יש,עור,יש  - כוונון מלא,מלפנים,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,מזגן אחורי נפרד,--
מיצובישי,פאג'רו,,2008,3,5,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3828,248,6000,33.5,2750,10,200,--,--,7.5,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,438.5,187.5,185.0,254.5,415,1120,2035,750,2105,265/60R18,69,מקורית + שליטה מההגה,אין,יש,אין,--,אין,אין,אין,אין,אין,2,בקרת אקלים,יש,יש,יש,עור,יש - לנהג בלבד,אין,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"חלונות אחוריים כהים, מסילות גג",--
מיצובישי,פאג'רו,,2016,5,7,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,11.1,180,9.9,13.3,11.8,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,490.0,187.5,186.0,278.0,215,1790,2385,750,2340,265/60R18,88,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB,אין,אין,אין,4,בקרת אקלים,יש,יש,יש,עור,יש - לנהג בלבד,מלפנים,אין,קסנון,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,מזגן אחורי נפרד,--
מיצובישי,פאג'רו,,2014,3,5,--,6,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,13.2,180,10,13.9,12.2,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,438.5,187.5,184.0,254.5,415,1120,2085,750,2255,265/60R18,69,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB,אין,אין,אין,2,בקרת אקלים,יש,יש,יש,עור,יש - לנהג בלבד,מלפנים,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,--
מיצובישי,פאג'רו,,2011,5,7,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3828,250,6000,33.5,2750,10.8,200,--,--,7.4,--,--,--,--,--,15,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,490.0,187.5,187.0,278.0,215,1790,2215,750,2285,265/60R18,88,מקורית + שליטה מההגה,אין,אין,יש,--,יש,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,מלפנים,אין,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מסכי DVD, מערכת שטיפת פנסים, חלונות אחוריים כהים, מסילות גג",--
מיצובישי,פאג'רו,,2014,5,7,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,14,180,9.9,13.3,11.8,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,490.0,187.5,186.0,278.0,215,1790,2265,750,2340,265/65R17,88,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים,אין,יש,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,מזגן אחורי נפרד,--
מיצובישי,פאג'רו,,2011,5,7,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,14,180,--,--,11.8,--,--,--,--,--,15,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,490.0,187.5,187.0,278.0,215,1790,2265,750,2340,265/65R17,88,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"חלונות אחוריים כהים, מסילות גג",--
מיצובישי,פאג'רו,,2009,5,7,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3828,250,6000,33.5,2750,10.8,200,--,--,7.4,--,--,--,--,--,15,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,490.0,187.5,187.0,278.0,215,1790,2215,750,2285,265/60R18,88,מקורית + שליטה מההגה,אין,אין,יש,--,יש,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,אין,אין,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מסכי DVD, חלונות אחוריים כהים, מסילות גג",--
מיצובישי,פאג'רו,,2010,3,5,--,7,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,3200,200,3800,45.0,2000,13.2,180,--,--,12.3,--,--,--,--,--,15,אין ציון,ABS + EBD,6,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,438.5,187.5,185.0,254.5,415,1120,2120,750,2195,265/60R18,69,מקורית + שליטה מההגה,אין,אין,יש,--,יש,אין,אין,אין,אין,2,בקרת אקלים,יש,יש,יש,עור,יש - לנהג בלבד,מלפנים,אין,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מסכי DVD, מערכת שטיפת פנסים, חלונות אחוריים כהים, מסילות גג",--
