,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
10,טויוטה,אייגו,Open,2016,5,4,--,1,--,--,--,2014,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,3,998,69,6000,9.7,4300,15.5,160,20,26.3,23.8,--,--,--,--,--,2,2,ABS + EBD,6,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,345.5,161.5,146.0,234.0,168,--,860,--,--,165/60R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,אין,אין,אין,2,מזגן רגיל,יש,יש,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,גג קנבס שחור נפתח חשמלית,חבילת עיצוב X-Pack
11,טויוטה,אייגו,,2019,5,4,--,1,--,--,--,2014,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,3,998,72,6000,9.7,4300,15.2,160,20.4,26.3,23.8,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,יש,יש,יש,אין,אין,אין,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,346.5,161.5,146.0,234.0,168,--,860,--,--,165/60R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,2,מזגן רגיל,אין,יש,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,--,--
12,טויוטה,אייגו,Open,2016,5,4,--,1,--,--,--,2014,קדמית,ידנית,5,בנזין,3,998,69,6000,9.7,4300,14.2,160,20,27.8,24.4,--,--,--,--,--,2,2,ABS + EBD,6,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,345.5,161.5,146.0,234.0,168,--,855,--,--,165/60R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,אין,אין,אין,2,מזגן רגיל,יש,יש,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, גג קנבס שחור נפתח חשמלית",חבילת עיצוב X-Pack
13,טויוטה,אייגו,,2021,5,4,--,1,1858,--,--,2014,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,3,998,72,6000,9.5,4300,15.2,160,--,--,19.2,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,יש,יש,יש,אין,אין,אין,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,346.5,161.5,146.0,234.0,168,--,860,--,--,165/60R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,2,מזגן רגיל,אין,יש,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,--,--
14,טויוטה,אייגו,,2016,5,4,--,1,--,--,--,2014,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,3,998,69,6000,9.7,4300,15.5,160,20,26.3,23.8,--,--,--,--,--,2,2,ABS + EBD,6,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,345.5,161.5,146.0,234.0,168,--,860,--,--,165/60R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,אין,אין,אין,2,מזגן רגיל,אין,יש,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,--,חבילת עיצוב X-Pack
15,טויוטה,אייגו,,2017,5,4,--,1,--,--,--,2014,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,3,998,69,6000,9.7,4300,15.5,160,20,26.3,23.8,--,--,--,--,--,2,2,ABS + EBD,6,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,345.5,161.5,146.0,234.0,168,--,860,--,--,165/60R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,אין,אין,אין,2,מזגן רגיל,אין,יש,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,--,חבילת עיצוב X-Pack
16,טויוטה,אייגו,Open,2019,5,4,--,1,--,--,--,2014,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,3,998,72,6000,9.7,4300,15.2,160,20.4,26.3,23.8,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,יש,יש,יש,אין,אין,אין,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,346.5,161.5,146.0,234.0,168,--,860,--,--,165/60R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,2,מזגן רגיל,יש,יש,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,גג קנבס שחור נפתח חשמלית,--
17,טויוטה,אייגו,Open,2018,5,4,--,1,--,--,--,2014,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,3,998,72,6000,9.7,4300,15.2,160,20.4,26.3,23.8,--,--,--,--,--,2,2,ABS + EBD,6,יש,יש,יש,יש,יש,יש,אין,אין,אין,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,346.5,161.5,146.0,234.0,168,--,860,--,--,165/60R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,2,מזגן רגיל,יש,יש,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,גג קנבס שחור נפתח חשמלית,--
18,טויוטה,אייגו,,2020,5,4,--,1,1858,--,--,2014,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,3,998,72,6000,9.7,4300,15.2,160,20.4,26.3,23.8,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,יש,יש,יש,אין,אין,אין,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,346.5,161.5,146.0,234.0,168,--,860,--,--,165/60R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,2,מזגן רגיל,אין,יש,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,--,--
19,טויוטה,אייגו,Open,2017,5,4,--,1,--,--,--,2014,קדמית,ידנית,5,בנזין,3,998,69,6000,9.7,4300,14.2,160,20,27.8,24.4,--,--,--,--,--,2,2,ABS + EBD,6,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,345.5,161.5,146.0,234.0,168,--,855,--,--,165/60R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,אין,אין,אין,2,מזגן רגיל,יש,יש,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, גג קנבס שחור נפתח חשמלית",חבילת עיצוב X-Pack
20,טויוטה,אייגו,Open,2021,5,4,--,1,1982,--,--,2014,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,3,998,72,6000,9.5,4300,15.2,160,--,--,19.2,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,יש,יש,יש,אין,אין,אין,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,346.5,161.5,146.0,234.0,168,--,860,--,--,165/60R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,2,מזגן רגיל,יש,יש,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,גג קנבס שחור נפתח חשמלית,--
21,טויוטה,אייגו,Open,2020,5,4,--,1,1982,--,--,2014,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,3,998,72,6000,9.7,4300,15.2,160,20.4,26.3,23.8,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,יש,יש,יש,אין,אין,אין,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,346.5,161.5,146.0,234.0,168,--,860,--,--,165/60R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,2,מזגן רגיל,יש,יש,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,יש,אין,אין,אין,אין,אין,רגילים,אין,גג קנבס שחור נפתח חשמלית,--
22,טויוטה,קאמרי,,2013,4,5,--,6,--,--,--,2011,קדמית,אוטומטית,6,בנזין,4,2494,178,6000,23.5,4100,9.1,180,12.2,17.9,14.3,--,--,--,--,--,6,אין ציון,ABS + EBD + BAS,ללא,יש,יש,אין,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,480.5,182.0,147.0,277.5,436,--,1459,--,--,215/55R17,64,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,מלפנים,--,קסנון,יש,אין,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--
23,טויוטה,קאמרי,,2014,4,5,--,6,--,--,--,2011,קדמית,אוטומטית,6,בנזין,4,2494,178,6000,23.5,4100,9.1,180,12.2,17.9,14.3,--,--,--,--,--,6,אין ציון,ABS + EBD + BAS,ללא,יש,יש,אין,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,480.5,182.0,147.0,277.5,436,--,1459,--,--,215/55R17,64,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  - כוונון מלא,מלפנים,--,קסנון,יש,אין,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--
24,טויוטה,קורולה_האצ'בק,,2020,5,5,--,3,--,--,--,2018,קדמית,אוטומטית - רציפה,--,היברידי (בנזין),4,1798,122,5200,16.6,3600,10.9,180,28.6,26.3,27.8,--,--,--,--,--,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,יש,יש,היגוי אקטיבי,אין,אין,אין,אין,יש,יש,אין,אין,--,437.0,179.0,143.5,264.0,361,1052,1285,450,750,225/45R17,43,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים מפוצלת,אין,יש,כולל שמירת מרחק,בד,אין,אין,אין,LED,יש,אין,יש,אין,אחורית,אין,יש,יש,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,--,--
25,טויוטה,קורולה_האצ'בק,,2019,5,5,--,3,--,--,--,2018,קדמית,אוטומטית - רציפה,--,היברידי (בנזין),4,1798,122,5200,16.6,3600,10.9,180,28.6,26.3,27.8,--,--,--,--,--,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,יש,יש,היגוי אקטיבי,אין,אין,אין,אין,יש,יש,אין,אין,--,437.0,179.0,143.5,264.0,361,1052,1285,450,750,225/45R17,43,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים מפוצלת,אין,יש,כולל שמירת מרחק,בד,אין,אין,אין,LED,יש,אין,יש,אין,אחורית,אין,יש,יש,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,--,--
26,טויוטה,קורולה_האצ'בק,Excite,2021,5,5,--,3,3022,--,--,2018,קדמית,אוטומטית - רציפה,--,היברידי (בנזין),4,1798,122,5200,16.6,3600,10.9,180,--,--,29.4,--,--,--,--,--,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,יש,יש,היגוי אקטיבי,אין,אין,אין,אין,יש,יש,אין,אין,--,437.0,179.0,143.5,264.0,361,1052,1285,450,750,205/55R16,43,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים מפוצלת,אין,יש,כולל שמירת מרחק,בד,אין,אין,אין,LED,אין,אין,יש,אין,אחורית,אין,יש,יש,אין,כניסה + הנעה,יש,אין,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,--,--
27,טויוטה,קורולה_האצ'בק,Excite,2021,5,5,--,3,3071,--,--,2018,קדמית,אוטומטית - רציפה,--,היברידי (בנזין),4,1798,122,5200,16.6,3600,10.9,180,--,--,29.4,--,--,--,--,--,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,יש,יש,היגוי אקטיבי,אין,אין,אין,אין,יש,יש,אין,אין,--,437.0,179.0,143.5,264.0,361,1052,1285,450,750,205/55R16,43,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,כולל שמירת מרחק,בד,אין,אין,אין,LED,אין,אין,יש,אין,אחורית,אין,יש,יש,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,--,--
28,טויוטה,קורולה_האצ'בק,Excite,2020,5,5,--,3,--,--,--,2018,קדמית,אוטומטית - רציפה,--,היברידי (בנזין),4,1798,122,5200,16.6,3600,10.9,180,31.3,27.8,30.3,--,--,--,--,--,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,יש,יש,היגוי אקטיבי,אין,אין,אין,אין,יש,יש,אין,אין,--,437.0,179.0,143.5,264.0,361,1052,1285,450,750,205/55R16,43,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,כולל שמירת מרחק,בד,אין,אין,אין,LED,אין,אין,יש,אין,אחורית,אין,יש,יש,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,--,--
