make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm,automatic_ind,delek_cd
ב.מ.וו,סדרה_4,PRO,2022,2,4,"471,000",7,11681,שלוש שנים,--,2020,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,258,6500,40.8,1550,5.8,250,--,--,14.2,--,--,--,--,--,10,10,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,אין,אין,אין,אין,"התרעת פגיעה מאחור, התרעת תנועה חוצה מלפנים, התרעת התנגשות צידית כולל התערבות אקטיבית בהיגוי, מערכת סיוע לנהג בתמרוני חירום",476.8,185.2,138.3,285.1,440,--,1545,745,1600,"ק' 225/40R19 , א' 255/35R19",59,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay אלחוטי,יש,אין,2,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,אין,"בקרת שיגור, מערכת זיכרון לנסיעה לאחור באותו התוואי לטווח 50 מטרים, גימור פנים עץ, בקרת אקלים עם 3 איזורים, בלמי M-Sport עם קליפרים אדומים, הגה בעל יחס תגובה משתנה, פגושים וחצאיות M, גימורים חיצוניים שחורים, הגה וחגורות M, מערכת שמע מבית Harman Kardon עם 16 רמקולים",--,2X4,1,1
ב.מ.וו,סדרה_4,,2022,2,4,"585,000",7,14508,שלוש שנים,--,2020,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו-בנזין מיקרו-היברידי,6,2998,374,6500,51,1800,4.5,250,--,--,12.8,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת פגיעה מאחור, התרעת תנועה חוצה מלפנים, התרעת התנגשות צידית כולל התערבות אקטיבית בהיגוי, מערכת סיוע לנהג בתמרוני חירום",476.8,185.2,138.3,285.2,440,--,1740,750,1800,"ק' 225/40R19 , א' 255/35R19",59,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay אלחוטי,יש,אין,2,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,לייזר,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,אין,"בקרת שיגור, מערכת זיכרון לנסיעה לאחור באותו התוואי לטווח 50 מטרים, גימור פנים עץ, בקרת אקלים עם 3 איזורים, בלמי M-Sport עם קליפרים כחולים, הגה בעל יחס תגובה משתנה, פגושים וחצאיות M, גימורים חיצוניים שחורים, הגה וחגורות M, מערכת שמע מבית Harman Kardon עם 16 רמקולים, דיפרנציאל אחורי ננעל אלקטרונית, מערכת M Technology package - מערכת קירור משודרגת לשמירה על הביצועים תחת עומס וחום גבוה, חבילת עיצוב אווירודינאמית",--,4X4,1,7
ב.מ.וו,סדרה_4,,2022,2,4,"421,000",7,10441,שלוש שנים,--,2020,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,184,5000,30.5,1350,7.5,240,--,--,15.1,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,אין,אין,אין,אין,התרעת פגיעה מאחור,476.8,185.2,138.3,285.1,440,--,1525,750,1600,"ק' 225/45R18 , א' 255/40R18",59,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay אלחוטי,יש,אין,2,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"בקרת שיגור, מערכת זיכרון לנסיעה לאחור באותו התוואי לטווח 50 מטרים, גימור פנים עץ, בקרת אקלים עם 3 איזורים",--,2X4,1,1
ב.מ.וו,סדרה_5,,2022,4,5,"558,000",7,12839,שלוש שנים,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),6,1998,394,5000,61.1,1600,4.6,250,--,--,47.6,189,12,48,06:00,03:36,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, סיוע אקטיבי לנהג בתמרוני חירום, התרעת התנגשות צידית כולל התערבות אוטונומית בהיגוי, תאורה אדפטיבית",496.3,186.8,148.3,297.5,410,--,2139,750,2000,"ק' 245/35R20 , א' 275/30R20",46,מקורית + שליטה מההגה,יש,אין,יש,12.3,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,יש - ללא מגע,"חבילת עיצוב M-Sport הכוללת קליפרים בצבע כחול ודיפוני עץ פנימיים, מערכת זיכרון לנסיעה לאחור לטווח של 50 מטרים, מראות צד מחוממות, סגירת ואקום בדלתות, צמיגי אל-תקר, עור נאפה, וילונות צד אחוריים, וילון אחורי חשמלי, מפתח חכם הכולל צג מגע, מערכת שמע מבית Harman Kardon עם 16 רמקולים",--,4X4,1,7
ב.מ.וו,סדרה_5,,2022,4,5,"473,000",7,10731,שלוש שנים,--,2016,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,6.4,235,--,--,62.5,173,12,57,06:00,03:36,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, סיוע אקטיבי לנהג בתמרוני חירום, התרעת התנגשות צידית כולל התערבות אוטונומית בהיגוי, תאורה אדפטיבית",496.3,186.8,148.3,297.5,410,--,2034,750,1700,245/45R18,46,מקורית + שליטה מההגה,יש,אין,יש,12.3,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,יש - ללא מגע,"חבילת עיצוב M-Sport הכוללת קליפרים בצבע כחול ודיפוני עץ פנימיים, מערכת זיכרון לנסיעה לאחור לטווח של 50 מטרים, מראות צד מחוממות, סגירת ואקום בדלתות, צמיגי אל-תקר",--,2X4,1,7
ב.מ.וו,סדרה_5,,2022,4,5,"588,000",7,13583,שלוש שנים,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),6,1998,394,5000,61.1,1600,4.6,250,--,--,47.6,189,12,48,06:00,03:36,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, סיוע אקטיבי לנהג בתמרוני חירום, התרעת התנגשות צידית כולל התערבות אוטונומית בהיגוי, תאורה אדפטיבית",496.3,186.8,148.3,297.5,410,--,2139,750,2000,"ק' 245/35R20 , א' 275/30R20",46,מקורית + שליטה מההגה,יש,אין,יש,12.3,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,יש - ללא מגע,"חבילת עיצוב M-Sport הכוללת קליפרים בצבע כחול ודיפוני עץ פנימיים, מערכת זיכרון לנסיעה לאחור לטווח של 50 מטרים, מראות צד מחוממות, סגירת ואקום בדלתות, צמיגי אל-תקר, עור נאפה, וילונות צד אחוריים, וילון אחורי חשמלי, מפתח חכם הכולל צג מגע, מערכת שמע מבית Bowers & Wilkins עם 16 רמקולים",--,4X4,1,7
ב.מ.וו,סדרה_5,,2022,4,5,"439,900",7,9910,שלוש שנים,--,2016,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,6.4,235,--,--,66.6,172,12,57,06:00,03:36,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,התרעה בלבד,יש,יש,יש,אין,אין,אין,אין,--,496.3,186.8,148.3,297.5,410,--,2034,750,1700,"ק' 245/45R18 , א' 275/40R18",46,מקורית + שליטה מההגה,יש,אין,יש,12.3,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"חבילת עיצוב M-Sport, גימורים חיצוניים מושחרים, גימור פנים אלומיניום, מערכת זיכרון לנסיעה לאחור לטווח של 50 מטרים, מראות צד מחוממות, צמיגי אל-תקר",--,2X4,1,7
ב.מ.וו,סדרה_5,,2022,4,5,"533,000",7,12219,שלוש שנים,--,2016,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,6.4,235,--,--,62.5,173,12,57,06:00,03:36,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, סיוע אקטיבי לנהג בתמרוני חירום, התרעת התנגשות צידית כולל התערבות אוטונומית בהיגוי, תאורה אדפטיבית",496.3,186.8,148.3,297.5,410,--,2034,750,1700,"ק' 245/40R19 , א' 275/35R19",46,מקורית + שליטה מההגה,יש,אין,יש,12.3,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,יש - ללא מגע,"חבילת עיצוב M-Sport הכוללת קליפרים בצבע כחול ודיפוני עץ פנימיים, מערכת זיכרון לנסיעה לאחור לטווח של 50 מטרים, מראות צד מחוממות, סגירת ואקום בדלתות, צמיגי אל-תקר, וילונות צד אחוריים, וילון אחורי חשמלי, מפתח חכם הכולל צג מגע, מערכת שמע מבית Harman Kardon עם 16 רמקולים",--,2X4,1,7
ב.מ.וו,סדרה_6_קבריולה,,2012,2,4,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,320,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,9,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,0,0,--,--,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2018,2,4,--,7,19791,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,320,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2290,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2014,2,4,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,407,5500,60,1750,5.5,250,6.4,12.6,9.3,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2390,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2011,2,4,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,407,5500,60,1750,5.5,250,6.4,12.6,9.3,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,0,0,--,--,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2013,2,4,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,407,5500,60,1750,5.5,250,6.4,12.6,9.3,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2390,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2017,2,4,--,7,21812,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,407,5500,60,1750,5.5,250,6.4,12.6,9.3,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2390,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2016,2,4,--,7,21812,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,407,5500,60,1750,5.5,250,6.4,12.6,9.3,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2390,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2015,2,4,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,320,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2290,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2018,2,4,--,7,21812,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,407,5500,60,1750,5.5,250,6.4,12.6,9.3,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2390,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2017,2,4,--,7,19791,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,320,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2290,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2013,2,4,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,320,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2290,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2014,2,4,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,320,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2290,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2016,2,4,--,7,19791,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,320,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2290,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
ב.מ.וו,סדרה_6_קבריולה,,2012,2,4,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,407,5500,60,1750,5.5,250,6.4,12.6,9.3,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,0,0,--,--,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4,1,1
