make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
פולקסווגן,גולף,Comfortline,2020,5,5,--,3,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1498,150,5000,25.5,1500,8.3,216,15.3,23.2,19.6,--,--,--,--,--,8,8,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,אין,אין,יש,היגוי אקטיבי,אין,אין,אין,יש,אין,אין,אין,אין,--,425.8,179.0,143.7,262.0,380,1270,1335,660,1500,205/55R16,50,מקורית + שליטה מההגה,יש,אין,יש,8,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,כולל שמירת מרחק,בד,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,מראות פנים,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,מערכת X.D.S המדמה נעילת דיפרנציאל אלקטרונית,--
פולקסווגן,גולף,Trendline,2016,5,5,--,3,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1395,125,5000,20.4,1400,9.1,204,16.4,23.3,20,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,מערכת למניעת תאונות משניות,425.5,179.0,143.7,262.0,380,1270,1196,620,750,195/65R15,50,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,אין,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,מערכת X.D.S המדמה נעילת דיפרנציאל אלקטרונית,"חיישני חניה אחוריים, מצלמת רוורס"
פולקסווגן,גולף,Trendline,2014,5,5,--,3,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1197,105,4500,17.8,1400,10.2,192,17.8,22.7,20.8,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת למניעת תאונות משניות,425.5,179.9,145.2,263.7,380,1270,1154,630,750,195/65R15,50,מקורית,אופציונלי,אין,יש,5,אין,AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,אין,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,מערכת X.D.S המדמה נעילת דיפרנציאל אלקטרונית,חיישני חניה אחוריים
פולקסווגן,גולף,Trendline,2014,5,5,--,4,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1390,122,5000,20.4,1400,9.3,203,16.1,23.2,20,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת למניעת תאונות משניות,425.5,179.9,145.2,263.7,380,1270,1174,620,750,195/65R15,50,מקורית + שליטה מההגה,יש,אין,יש,5.8,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,מערכת X.D.S המדמה נעילת דיפרנציאל אלקטרונית,"חיישני חניה אחוריים, מצלמת רוורס"
פולקסווגן,גולף,Comfortline,2020,5,5,--,4,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1498,150,5000,25.5,1500,8.3,216,15.3,22.2,19.2,--,--,--,--,--,9,9,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,אין,אין,יש,היגוי אקטיבי,אין,אין,אין,יש,אין,אין,אין,אין,--,425.8,179.0,143.7,262.0,380,1270,1340,660,1500,225/45R17,50,מקורית + שליטה מההגה,יש,אין,יש,8,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,בד,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,יש,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,מערכת X.D.S המדמה נעילת דיפרנציאל אלקטרונית,--
פולקסווגן,גולף,Enjoy,2013,5,5,--,3,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1197,105,4500,17.8,1400,10.2,192,17.8,22.7,20.8,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,מערכת למניעת תאונות משניות,425.5,179.9,145.2,263.7,380,1270,1154,610,750,195/65R15,50,מקורית + שליטה מההגה,יש,אין,יש,5.8,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,מערכת X.D.S המדמה נעילת דיפרנציאל אלקטרונית,--
פולקסווגן,גולף,Comfortline,2017,5,5,--,4,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1395,150,5000,25.5,1500,8.2,216,15.8,22.2,19.6,--,--,--,--,--,8,8,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,אין,אין,יש,אין,אין,אין,אין,יש,אין,אין,אין,אין,מערכת למניעת תאונות משניות,425.8,179.0,143.7,262.0,380,1270,1302,650,1500,205/55R16,50,מקורית + שליטה מההגה,יש,אין,יש,8,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,בד,אין,אין,אין,רגילים,יש,יש,אין,אין,אין,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,"מערכת X.D.S המדמה נעילת דיפרנציאל אלקטרונית, מושבים משודרגים","חיישני חניה אחוריים, מצלמת רוורס"
פולקסווגן,גולף,Comfortline,2016,5,5,--,4,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1395,150,5000,25.5,1500,8.2,216,16.1,22.7,20,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,מערכת למניעת תאונות משניות,425.5,179.0,143.7,262.0,380,1270,1238,630,750,205/55R16,50,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,יש,בד,אין,אין,אין,רגילים,יש,יש,אין,אין,אין,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,"מערכת X.D.S המדמה נעילת דיפרנציאל אלקטרונית, מושבים משודרגים","חיישני חניה אחוריים, מצלמת רוורס"
פולקסווגן,גולף,Comfortline,2015,5,5,--,4,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1395,150,5000,25.4,1500,8.2,216,16.1,22.7,20,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,מערכת למניעת תאונות משניות,425.5,179.9,145.2,263.7,380,1270,1213,630,750,205/55R16,50,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,יש,בד,אין,אין,אין,רגילים,יש,יש,אין,אין,אין,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,"מערכת X.D.S המדמה נעילת דיפרנציאל אלקטרונית, מושבים משודרגים","חיישני חניה אחוריים, מצלמת רוורס"
פולקסווגן,גולף,Trendline,2017,5,5,--,3,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1395,125,5000,20.4,1400,9.1,204,16.1,22.7,19.6,--,--,--,--,--,7,7,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,אין,אין,יש,אין,אין,אין,אין,יש,אין,אין,אין,אין,מערכת למניעת תאונות משניות,425.8,179.0,143.7,262.0,380,1270,1291,640,1400,195/65R15,50,מקורית + שליטה מההגה,יש,אין,יש,8,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,כולל שמירת מרחק,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,יש,אין,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,מערכת X.D.S המדמה נעילת דיפרנציאל אלקטרונית,"חיישני חניה אחוריים, מצלמת רוורס"
פולקסווגן,גולף,Comfortline,2018,5,5,--,4,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1395,150,5000,25.5,1500,8.2,216,15.8,22.2,19.6,--,--,--,--,--,8,8,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,אין,אין,יש,אין,אין,אין,אין,יש,אין,אין,אין,אין,"מערכת למניעת תאונות משניות, מערכת ""מובילאיי"" בהתקנה מקומית",425.8,179.0,143.7,262.0,380,1270,1302,650,1500,205/55R16,50,מקורית + שליטה מההגה,יש,אין,יש,8,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,בד,אין,אין,אין,רגילים,יש,יש,אין,אין,אין,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,"מערכת X.D.S המדמה נעילת דיפרנציאל אלקטרונית, מושבים משודרגים","חיישני חניה אחוריים, מצלמת רוורס"
פולקסווגן,גולף,Comfortline,2019,5,5,--,4,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1498,150,5000,25.5,1500,8.3,216,15.3,22.2,19.2,--,--,--,--,--,9,9,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,אין,אין,יש,היגוי אקטיבי,אין,אין,אין,יש,אין,אין,אין,אין,--,425.8,179.0,143.7,262.0,380,1270,1340,660,1500,225/45R17,50,מקורית + שליטה מההגה,יש,אין,יש,8,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,בד,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,יש,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,מערכת X.D.S המדמה נעילת דיפרנציאל אלקטרונית,"חיישני חניה אחוריים, מצלמת רוורס"
פולקסווגן,פולו,Style,2022,5,5,"115,900",2,2875,שלוש שנים,--,2017,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,3,999,95,5000,17.8,1600,11.3,187,--,--,17.2,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,אין,אין,יש,יש,אין,אין,אין,--,407.4,175.1,143.6,255.2,351,1125,1180,600,1000,185/65R15,40,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים מפוצלת,אין,יש,כולל שמירת מרחק,בד,אין,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,אין,יש,מראות פנים,יש,אין,אין,יש,יש,אין,יש,אין,רגילים,אין,--,--
פולקסווגן,פולו,Style,2022,5,5,"128,900",3,3197,שלוש שנים,--,2017,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,3,999,110,5500,20.4,2000,10.4,195,--,--,17.2,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,אין,אין,יש,יש,אין,אין,אין,--,407.4,175.1,143.6,255.2,351,1125,1205,600,1100,195/55R16,40,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,כולל שמירת מרחק,בד,אין,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,יש,יש,אין,יש,אין,רגילים,אין,חלונות אחוריים כהים,--
