make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,model_nm,hanaa_nm,automatic_ind,delek_cd
סיאט,איביזה_SC,STYLANCE,2010,3,5,0,2.0,0,0,0,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,בנזין,4,1598,105,5600,15.600000381469727,3800,10.100000381469727,188,0,0,16.1,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.3999938964844,169.3000030517578,142.8000030517578,246.89999389648438,284,0,1120.0,0,0,185/60R15,45,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"הפחתה ל-4 כריות אויר- הנחה של 1,500 ש""ח, צבע מטאלי - 1,500 ש""ח, דיבורית בלוטו'ס עם שליטה מההגה- 1,700 ש""ח, בקרת אקלים- 8,000 ש""ח",SC,2X4,1,1
סיאט,איביזה_SC,SPORT,2011,3,5,0,2.0,0,0,0,2008,קדמית,ידנית,5,בנזין,4,1390,85,5600,13.5,3800,11.800000190734863,177,12.1,19.6,16.1,0,0,0,0,0,4.0,4.0,ABS + EBD,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.3999938964844,169.3000030517578,142.8000030517578,246.89999389648438,284,0,1000.0,0,0,215/45R16,45,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,SC,2X4,0,1
סיאט,איביזה_SC,SPORT,2011,3,5,0,3.0,0,0,0,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,בנזין,4,1598,105,5600,15.600000381469727,3800,10.100000381469727,188,12.3,19.6,16.1,0,0,0,0,0,4.0,4.0,ABS + EBD,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.3999938964844,169.3000030517578,142.8000030517578,246.89999389648438,284,0,1120.0,0,0,215/45R16,45,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,1,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,2X4,1,1
סיאט,איביזה_SC,SPORT,2009,3,5,0,3.0,0,0,0,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,בנזין,4,1598,105,5600,15.600000381469727,3800,10.100000381469727,188,0,0,16.1,0,0,0,0,0,4.0,4.0,ABS + EBD,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.3999938964844,169.3000030517578,142.8000030517578,246.89999389648438,284,0,1120.0,0,0,215/45R16,45,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,0,אופציונלי,0,1,אופציונלי,בד,0,0,0,רגילים,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,2X4,1,1
סיאט,איביזה_SC,SPORT,2010,3,5,0,3.0,0,0,0,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,בנזין,4,1598,105,5600,15.600000381469727,3800,10.100000381469727,188,0,0,16.1,0,0,0,0,0,4.0,4.0,ABS + EBD,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.3999938964844,169.3000030517578,142.8000030517578,246.89999389648438,284,0,1120.0,0,0,215/45R16,45,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,0,אופציונלי,0,1,אופציונלי,בד,0,0,0,רגילים,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,2X4,1,1
סיאט,איביזה_SC,,2016,3,5,0,2.0,2555.0,0,0,2008,קדמית,ידנית,6,טורבו בנזין,3,999,110,5000,20.399999618530273,2000,9.199999809265137,197,19.2,26.3,23.2,0,0,0,0,0,3.0,3.0,ABS + EBD,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.6000061035156,169.3000030517578,142.39999389648438,246.89999389648438,292,554.0,1034.0,0,0,215/45R16,45,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,2.0,בקרת אקלים,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,1,1,0,0,0,1,0,0,0,1,מראות פנים,1,0,0,0,0,0,0,0,0,0,0,חבילות צבע הכוללות אביזרי עיצוב פנים וחוץ בהתאמה אישית,SC,2X4,0,1
סיאט,איביזה_SC,SPORT,2010,3,5,0,2.0,0,0,0,2008,קדמית,ידנית,5,בנזין,4,1598,105,5600,15.600000381469727,3800,10.399999618530273,189,0,0,15.1,0,0,0,0,0,4.0,4.0,ABS + EBD,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.3999938964844,169.3000030517578,142.8000030517578,246.89999389648438,284,0,1115.0,0,0,215/45R16,45,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,0,אופציונלי,0,1,אופציונלי,בד,0,0,0,רגילים,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,2X4,0,1
סיאט,איביזה_SC,SPORT,2013,3,5,0,2.0,0,0,0,2008,קדמית,ידנית,5,בנזין,4,1390,85,5600,13.199999809265137,3800,11.800000190734863,177,12.5,21.2,16.9,0,0,0,0,0,5.0,5.0,ABS + EBD,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.1000061035156,169.3000030517578,144.5,246.89999389648438,284,0,1075.0,0,0,215/45R16,45,מקורית + שליטה מההגה,0,0,0,0,0,AUX,0,0,0,2.0,מזגן רגיל,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,1,1,0,0,0,1,0,0,0,1,מראות פנים,1,0,0,0,0,0,0,0,0,0,0,0,SC,2X4,0,1
סיאט,איביזה_SC,,2012,3,5,0,3.0,0,0,0,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1197,105,5000,17.799999237060547,1550,9.699999809265137,190,14.2,22.7,18.8,0,0,0,0,0,3.0,3.0,ABS + EBD,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.1000061035156,169.3000030517578,144.5,246.89999389648438,284,0,1115.0,0,0,215/45R16,45,מקורית + שליטה מההגה,0,0,0,0,0,AUX,0,0,0,2.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,1,1,0,0,0,1,0,0,0,1,מראות פנים,1,0,0,0,0,0,0,0,0,0,0,0,SC,2X4,1,1
סיאט,איביזה_SC,,2012,3,5,0,2.0,0,0,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1197,105,5000,17.5,1550,9.800000190734863,190,14.7,22.2,18.8,0,0,0,0,0,3.0,3.0,ABS + EBD,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.1000061035156,169.3000030517578,144.5,246.89999389648438,284,0,1090.0,0,0,215/45R16,45,מקורית + שליטה מההגה,0,0,0,0,0,AUX,0,0,0,2.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,1,1,0,0,0,1,0,0,0,1,מראות פנים,1,0,0,0,0,0,0,0,0,0,0,0,SC,2X4,0,1
סיאט,איביזה_SC,SPORT,2011,3,5,0,2.0,0,0,0,2008,קדמית,ידנית,5,בנזין,4,1598,105,5600,15.600000381469727,3800,10.399999618530273,189,12.3,19.6,15.1,0,0,0,0,0,4.0,4.0,ABS + EBD,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,403.3999938964844,169.3000030517578,142.8000030517578,246.89999389648438,284,0,1115.0,0,0,215/45R16,45,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,1,1,כולל שמירת מרחק,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,2X4,0,1
סיאט,איביזה_SC,,2014,3,5,0,2.0,0,0,0,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1197,105,5000,17.799999237060547,1550,9.699999809265137,190,14.2,22.7,18.8,0,0,0,0,0,4.0,4.0,ABS + EBD,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.1000061035156,169.3000030517578,144.5,246.89999389648438,284,0,1115.0,0,0,215/45R16,45,מקורית + שליטה מההגה,0,0,0,0,0,AUX,0,0,0,2.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,1,1,0,0,0,1,0,0,0,1,מראות פנים,1,0,0,0,0,0,0,0,0,0,0,0,SC,2X4,1,1
סיאט,איביזה_SC,,2013,3,5,0,2.0,0,0,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1197,105,5000,17.5,1550,9.800000190734863,190,14.7,22.2,18.8,0,0,0,0,0,4.0,4.0,ABS + EBD,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.1000061035156,169.3000030517578,144.5,246.89999389648438,284,0,1090.0,0,0,215/45R16,45,מקורית + שליטה מההגה,0,0,0,0,0,AUX,0,0,0,2.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,1,1,0,0,0,1,0,0,0,1,מראות פנים,1,0,0,0,0,0,0,0,0,0,0,0,SC,2X4,0,1
סיאט,איביזה_SC,,2013,3,5,0,3.0,0,0,0,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1197,105,5000,17.799999237060547,1550,9.699999809265137,190,14.2,22.7,18.8,0,0,0,0,0,4.0,4.0,ABS + EBD,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.1000061035156,169.3000030517578,144.5,246.89999389648438,284,0,1115.0,0,0,215/45R16,45,מקורית + שליטה מההגה,0,0,0,0,0,AUX,0,0,0,2.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,1,1,0,0,0,1,0,0,0,1,מראות פנים,1,0,0,0,0,0,0,0,0,0,0,0,SC,2X4,1,1
סיאט,לאון_קופרה,,2016,5,5,0,6.0,0,0,0,2014,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1984,290,5900,35.70000076293945,1700,5.699999809265137,250,11.7,18.2,15.1,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,9,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,מערכת למניעת תאונות משניות,426.29998779296875,181.60000610351562,145.89999389648438,261.79998779296875,380,1210.0,1346.0,0.0,0.0,235/35R19,50,מקורית + שליטה מההגה,1,0,1,6.5,0,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד משולב עור,0,0,0,LED,0,1,1,אחוריים + קדמיים,0,0,1,0,0,0,1,מראות פנים,1,0,1,1,1,0,0,0,אדפטיביים,0,"מערכת דיפרנציאל קדמי, מערכת שלדה אדפטיבית, דוושות אלומיניום, ספוילר אחורי",מושבי ספורט,0,2X4,1,1
סיאט,לאון_קופרה,,2016,3,5,0,6.0,0,0,0,2014,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1984,290,5900,35.70000076293945,1700,5.599999904632568,250,12.0,18.5,15.4,0,0,0,0,0,9.0,9.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,מערכת למניעת תאונות משניות,422.79998779296875,181.0,144.60000610351562,258.29998779296875,380,0,1320.0,0.0,0.0,235/35R19,50,מקורית + שליטה מההגה,1,0,1,6.5,0,USB + AUX,Android Auto + Apple CarPlay,0,0,2.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד משולב עור,0,0,0,LED,0,1,1,אחוריים + קדמיים,0,0,1,0,0,0,1,מראות פנים,1,0,1,1,1,0,0,0,אדפטיביים,0,"מערכת דיפרנציאל קדמי, מערכת שלדה אדפטיבית, דוושות אלומיניום, ספוילר אחורי",מושבי ספורט,0,2X4,1,1
סיאט,לאון_קופרה,,2019,5,5,0,6.0,0,0,0,2014,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1984,290,5400,35.70000076293945,1950,6.0,250,11.6,18.5,15.3,0,0,0,0,0,14.0,14.0,ABS + EBD + BAS,9,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית, מערכת למניעת תאונות משניות",428.20001220703125,181.60000610351562,145.89999389648438,261.79998779296875,380,1210.0,1356.0,0.0,0.0,235/35R19,50,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,כולל שמירת מרחק,בד,יש  - כוונון מלא,0,0,LED,0,1,1,אחוריים + קדמיים,אחורית,0,1,1,0,כניסה + הנעה,1,מראות פנים,1,0,1,0,1,יש + Auto Hold,0,0,אדפטיביים,0,"מערכת דיפרנציאל קדמי, מערכת שלדה אדפטיבית, דוושות אלומיניום",0,0,2X4,1,1
סיאט,לאון_קופרה,,2015,5,5,0,6.0,0,0,0,2014,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1984,280,5700,38.70000076293945,1750,5.800000190734863,250,11.7,18.2,15.1,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,9,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,מערכת למניעת תאונות משניות,426.29998779296875,181.60000610351562,145.89999389648438,261.79998779296875,380,1210.0,1346.0,0.0,0.0,235/35R19,50,מקורית + שליטה מההגה,1,0,1,6.5,0,USB + AUX,Android Auto + Apple CarPlay,0,0,0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד משולב עור,0,0,0,LED,0,1,1,אחוריים + קדמיים,0,0,1,0,0,0,1,מראות פנים,1,0,1,1,1,0,0,0,רגילים,0,"מערכת דיפרנציאל קדמי, מערכת שלדה אדפטיבית, דוושות אלומיניום, ספוילר אחורי",מושבי ספורט,0,2X4,1,1
סיאט,לאון_קופרה,,2018,3,5,0,6.0,0,0,0,2014,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1984,290,5900,35.70000076293945,1700,5.599999904632568,250,12.0,18.5,15.4,0,0,0,0,0,12.0,12.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית, מערכת למניעת תאונות משניות",424.70001220703125,181.0,144.60000610351562,258.29998779296875,380,0,1395.0,0.0,0.0,235/35R19,50,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Android Auto + Apple CarPlay,0,0,2.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד משולב עור,0,0,0,LED,0,1,1,אחוריים + קדמיים,0,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,0,1,0,0,0,אדפטיביים,0,"מערכת דיפרנציאל קדמי, מערכת שלדה אדפטיבית, דוושות אלומיניום, ספוילר אחורי",0,0,2X4,1,1
סיאט,לאון_קופרה,,2020,5,5,0,6.0,5727.0,0,0,2014,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1984,290,5400,35.70000076293945,1950,6.0,250,11.6,18.5,15.3,0,0,0,0,0,14.0,14.0,ABS + EBD + BAS,9,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית, מערכת למניעת תאונות משניות",428.20001220703125,181.60000610351562,145.89999389648438,261.79998779296875,380,1210.0,1356.0,0.0,0.0,235/35R19,50,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,כולל שמירת מרחק,בד,יש  - כוונון מלא,0,0,LED,0,1,1,אחוריים + קדמיים,אחורית,0,1,1,0,כניסה + הנעה,1,מראות פנים,1,0,1,0,1,יש + Auto Hold,0,0,אדפטיביים,0,"מערכת דיפרנציאל קדמי, מערכת שלדה אדפטיבית, דוושות אלומיניום",0,0,2X4,1,1
