make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,model_nm,hanaa_nm,automatic_ind,delek_cd
אבארט,500,SCORPIONE,2017,3,4,--,4,--,--,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,140,5500,21.0,2000,7.9,205,12.6,20.4,16.6,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,365.7,162.7,148.5,230.0,185,550,1035,400,750,195/45R16,35,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,אין,אין,אין,2,בקרת אקלים,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, ספויילר אחורי",--,0,2X4,0,1
אבארט,500,TURISMO,2020,3,4,--,4,--,--,0,2008,קדמית,אוטומטית - רובוטית מצמד יחיד,5,טורבו בנזין,4,1368,165,5500,23.5,3000,7.4,218,11.7,18.2,14.2,--,--,--,--,--,12,12,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",366.0,162.7,148.5,230.0,185,550,1045,400,800,205/40R17,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Apple CarPlay,אין,אין,2,בקרת אקלים,אופציה לגג שמש פנוראמי,1,ללא,עור,אין,אין,אין,קסנון,יש,אין,אין,אחוריים,אין,אין,יש,יש,אין,אין,אין,אין,הגה בלבד,אין,יש,יש,אין,אין,אין,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, הגה ספורטיבי, דוושות אלומיניום, ספויילר אחורי, מושבי ספורט, בלמי דיסק מחוררים, בולמי Koni","אגזוז Monza, חבילת צבע, צביעה דו-גונית",0,2X4,0,1
אבארט,500,COMPETIZIONE,2019,3,4,--,4,--,--,0,2008,קדמית,אוטומטית - רובוטית מצמד יחיד,5,טורבו בנזין,4,1368,180,5500,25.5,3000,6.7,225,12.2,17.2,14.2,--,--,--,--,--,12,12,ABS + EBD + BAS,5,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",366.0,162.7,148.5,230.0,185,550,1070,0.0,0.0,205/40R17,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Apple CarPlay,אין,אין,2,בקרת אקלים,אופציה לגג שמש פנוראמי,1,ללא,בד,אין,אין,אין,קסנון,יש,אין,אין,אחוריים,אין,אין,יש,יש,אין,אין,אין,אין,הגה בלבד,אין,יש,יש,אין,אין,אין,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, הגה ספורטיבי בגימור קרבון, דוושות אלומיניום, ספויילר אחורי, מושבי ספורט Sabelt, בלמי Brembo, בולמי Koni, אגזוז Monza","חבילת צבע, צביעה דו-גונית, דיפרנציאל מכאני מוגבל החלקה",0,2X4,0,1
אבארט,500,SCORPIONE,2018,3,4,--,4,--,--,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,145,5500,21.0,3000,7.8,210,12.6,20.4,16.6,--,--,--,--,--,6,6,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",366.0,162.7,148.5,230.0,185,550,1035,400,800,195/45R16,35,מקורית + שליטה מההגה,יש,אין,אין,5,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,יש,אין,אין,אין,אין,הגה בלבד,אין,אין,יש,אין,אין,אין,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, הגה ספורטיבי, דוושות אלומיניום, ספויילר אחורי, מושבי ספורט","אגזוז Monza, חבילת צבע",0,2X4,0,1
אבארט,500,SCORPIONE,2015,3,4,--,4,--,--,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5500,21.0,3000,7.9,205,11.7,18.5,15.3,--,--,--,--,--,12,12,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,365.7,162.7,148.0,230.0,185,550,1035,0.0,0.0,195/45R16,35,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,אין,אין,אין,2,בקרת אקלים,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"שעון גדישת טורבו עם נורית חיווי להחלפת הילוך, ספויילר אחורי",--,0,2X4,0,1
אבארט,500,SCORPIONE,2014,3,4,--,4,--,--,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5500,21.0,3000,7.9,205,11.7,18.5,15.3,--,--,--,--,--,10,10,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,365.7,162.7,148.0,230.0,185,550,1035,400,750,195/45R16,35,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,אין,אין,אין,2,בקרת אקלים,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"שעון גדישת טורבו עם נורית חיווי להחלפת הילוך, ספויילר אחורי",--,0,2X4,0,1
אבארט,500,TURISMO,2019,3,4,--,4,--,--,0,2008,קדמית,אוטומטית - רובוטית מצמד יחיד,5,טורבו בנזין,4,1368,165,5500,23.5,3000,7.4,218,11.7,18.2,14.2,--,--,--,--,--,12,12,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",366.0,162.7,148.5,230.0,185,550,1045,400,800,205/40R17,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Apple CarPlay,אין,אין,2,בקרת אקלים,אופציה לגג שמש פנוראמי,1,ללא,עור,אין,אין,אין,קסנון,יש,אין,אין,אחוריים,אין,אין,יש,יש,אין,אין,אין,אין,הגה בלבד,אין,יש,יש,אין,אין,אין,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, הגה ספורטיבי, דוושות אלומיניום, ספויילר אחורי, מושבי ספורט, בלמי דיסק מחוררים, בולמי Koni","אגזוז Monza, חבילת צבע, צביעה דו-גונית",0,2X4,0,1
אבארט,500,,2012,3,4,--,7,--,--,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,180,5500,25.5,3000,7.0,225,11.9,18.5,15.3,--,--,--,--,--,5,5,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,365.7,162.7,148.0,230.0,185,550,1035,0.0,0.0,205/40R17,35,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,אין,אין,אין,2,בקרת אקלים,1,1,ללא,עור,אין,אין,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"שעון גדישת טורבו עם נורית חיווי להחלפת הילוך, ספויילר אחורי, עיצוב ייחודי ""נוסח פרארי""",--,0,2X4,0,1
אבארט,500,SCORPIONE,2013,3,4,--,5,--,--,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5500,21.0,3000,7.9,205,11.7,18.5,15.3,--,--,--,--,--,10,10,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,365.7,162.7,148.0,230.0,185,550,1035,400,750,195/45R16,35,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,אין,אין,אין,2,בקרת אקלים,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"שעון גדישת טורבו עם נורית חיווי להחלפת הילוך, ספויילר אחורי",--,0,2X4,0,1
אבארט,500,ABARTH,2011,3,4,--,5,--,--,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5500,21.0,3000,7.9,205,11.5,18,15.0,--,--,--,--,--,5,5,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,365.7,162.7,148.0,230.0,185,550,1035,400,750,195/45R16,35,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,אין,אין,אין,2,בקרת אקלים,1,1,ללא,בד,אין,אין,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"שעון גדישת טורבו עם נורית חיווי להחלפת הילוך, ספויילר אחורי",--,0,2X4,0,1
אבארט,500,LUSSO,2013,3,4,--,5,--,--,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5500,21.0,3000,7.9,205,11.7,18.5,15.3,--,--,--,--,--,10,10,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,365.7,162.7,148.0,230.0,185,550,1035,400,750,205/40R17,35,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,אין,אין,אין,2,בקרת אקלים,1,1,ללא,עור,אין,אין,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"שעון גדישת טורבו עם נורית חיווי להחלפת הילוך, ספויילר אחורי",--,0,2X4,0,1
אבארט,500,LUSSO,2010,3,4,--,5,--,--,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5500,21.0,3000,7.9,205,11.5,18,15.0,--,--,--,--,--,5,5,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,365.7,162.7,148.0,230.0,185,550,1035,400,750,205/40R17,35,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,אין,אין,אין,2,בקרת אקלים,1,1,ללא,עור,אין,אין,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"שעון גדישת טורבו עם נורית חיווי להחלפת הילוך, ספויילר אחורי",--,0,2X4,0,1
אבארט,500,ABARTH,2012,3,4,--,5,--,--,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,135,5500,21.0,3000,7.9,205,11.5,18,15.0,--,--,--,--,--,5,5,ABS + EBD + BAS,7,יש,יש,יש,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,365.7,162.7,148.0,230.0,185,550,1035,400,750,195/45R16,35,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,אין,אין,אין,2,בקרת אקלים,1,1,ללא,בד,אין,אין,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"שעון גדישת טורבו עם נורית חיווי להחלפת הילוך, ספויילר אחורי",--,0,2X4,0,1
אבארט,500,SCORPIONE,2016,3,4,--,4,--,--,0,2008,קדמית,ידנית,5,טורבו בנזין,4,1368,140,5500,21.0,2000,7.9,205,12.6,20.4,16.6,--,--,--,--,--,4,4,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,365.7,162.7,148.5,230.0,185,550,1035,400,750,195/45R16,35,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,אין,אין,אין,2,בקרת אקלים,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, ספויילר אחורי",--,0,2X4,0,1
אבארט,500,TURISMO,2018,3,4,--,4,--,--,0,2008,קדמית,אוטומטית - רובוטית מצמד יחיד,5,טורבו בנזין,4,1368,165,5500,23.5,3000,7.4,218,13.1,21.2,17.2,--,--,--,--,--,8,8,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",366.0,162.7,148.5,230.0,185,550,1045,400,800,205/40R17,35,מקורית + שליטה מההגה,יש,אין,אין,7,אין,USB + AUX,Apple CarPlay,אין,אין,2,בקרת אקלים,אופציה לגג שמש פנוראמי,1,ללא,עור,אין,אין,אין,קסנון,יש,אין,אין,אחוריים,אין,אין,יש,יש,אין,אין,אין,אין,הגה בלבד,אין,יש,יש,אין,אין,אין,אין,רגילים,אין,"מערכת עזר לזינוק בעליה, הגה ספורטיבי, דוושות אלומיניום, ספויילר אחורי, מושבי ספורט, בלמי דיסק מחוררים, בולמי Koni","אגזוז Monza, חבילת צבע, צביעה דו-גונית",0,2X4,0,1
