make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
פיאט,גרנדה_פונטו,,2010,5,5,--,1,--,--,--,2005,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1368,77,6000,11.7,3000,13.2,165,14.7,20,17,--,--,--,--,--,4,אין ציון,ABS + EBD,4,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.0,168.7,149.0,251.0,268,638,1040,--,--,175/65R15,45,ללא,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,גרנדה_פונטו,,2013,5,5,--,1,--,--,--,2005,קדמית,ידנית,5,בנזין,4,1242,65,5500,10.4,3000,14.5,155,13.7,20.8,16.5,--,--,--,--,--,3,אין ציון,ABS + EBD,2,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.0,168.7,149.0,251.0,268,638,1030,--,--,175/65R15,45,ללא,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,גרנדה_פונטו,,2011,5,5,--,1,--,--,--,2005,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1368,77,6000,11.7,3000,13.2,165,14.7,20,17,--,--,--,--,--,4,אין ציון,ABS + EBD,4,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.0,168.7,149.0,251.0,268,638,1040,--,--,175/65R15,45,ללא,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,גרנדה_פונטו,,2010,5,5,--,1,--,--,--,2005,קדמית,ידנית,5,בנזין,4,1242,65,5500,10.4,3000,14.5,155,13.7,20.8,16.5,--,--,--,--,--,3,אין ציון,ABS + EBD,2,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.0,168.7,149.0,251.0,268,638,1030,--,--,175/65R15,45,ללא,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,גרנדה_פונטו,,2007,5,5,--,--,--,--,--,2005,קדמית,ידנית,5,בנזין,4,1242,65,5500,10.4,3000,14.5,155,--,--,16.4,--,--,--,--,--,--,--,ABS + EBD,2,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.0,168.7,149.0,251.0,275,638,1030,--,--,175/65R15,45,ללא,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,גרנדה_פונטו,,2013,5,5,--,1,--,--,--,2005,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1368,77,6000,11.7,3000,13.2,165,14.7,20,17,--,--,--,--,--,4,אין ציון,ABS + EBD,4,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.0,168.7,149.0,251.0,268,638,1040,--,--,175/65R15,45,ללא,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,גרנדה_פונטו,,2009,5,5,--,--,--,--,--,2005,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1368,77,6000,11.4,3000,13.2,165,13,19.2,16.4,--,--,--,--,--,4,4,ABS + EBD,2,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.0,168.7,149.0,251.0,275,638,1040,--,--,175/65R15,45,ללא,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,גרנדה_פונטו,,2012,5,5,--,1,--,--,--,2005,קדמית,ידנית,5,בנזין,4,1242,65,5500,10.4,3000,14.5,155,13.7,20.8,16.5,--,--,--,--,--,3,אין ציון,ABS + EBD,2,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.0,168.7,149.0,251.0,268,638,1030,--,--,175/65R15,45,ללא,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2012,5,5,--,3,--,--,--,2007,קדמית,אוטומטית - רובוטית מצמד יחיד,6,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,12.3,18.8,15.8,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,205/55R16,58,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2011,5,5,--,3,--,--,--,2007,קדמית,אוטומטית - רובוטית מצמד יחיד,6,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,12.3,18.8,15.8,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,205/55R16,58,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2009,5,5,--,2,--,--,--,2007,קדמית,אוטומטית - רובוטית מצמד יחיד,6,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,--,--,15,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,205/55R16,58,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2009,5,5,--,2,--,--,--,2007,קדמית,ידנית,6,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,--,--,15.8,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,195/65R15,58,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2011,5,5,--,3,--,--,--,2007,קדמית,אוטומטית - רובוטית מצמד יחיד,6,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,12.3,18.8,15.8,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,195/65R15,58,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2011,5,5,--,3,--,--,--,2007,קדמית,ידנית,5,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,12.3,18.8,15.8,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,205/55R16,58,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2010,5,5,--,2,--,--,--,2007,קדמית,ידנית,6,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,12.3,18.8,15.8,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,195/65R15,58,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2011,5,5,--,2,--,--,--,2007,קדמית,ידנית,6,בנזין,4,1368,90,5500,13.0,4500,12.5,179,12.5,20,16.3,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1280,--,--,205/55R16,58,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2012,5,5,--,3,--,--,--,2007,קדמית,אוטומטית - רובוטית מצמד יחיד,6,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,12.3,18.8,15.8,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,195/65R15,58,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2012,5,5,--,3,--,--,--,2007,קדמית,ידנית,5,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,12.3,18.8,15.8,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,205/55R16,58,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2010,5,5,--,3,--,--,--,2007,קדמית,ידנית,5,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,12.3,18.8,15.8,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,205/55R16,58,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2010,5,5,--,3,--,--,--,2007,קדמית,אוטומטית - רובוטית מצמד יחיד,6,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,12.3,18.8,15.8,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,195/65R15,58,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2012,5,5,--,2,--,--,--,2007,קדמית,ידנית,6,בנזין,4,1368,90,5500,13.0,4500,12.5,179,12.5,20,16.3,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1280,--,--,205/55R16,58,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2011,5,5,--,2,--,--,--,2007,קדמית,ידנית,6,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,12.3,18.8,15.8,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,195/65R15,58,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2012,5,5,--,2,--,--,--,2007,קדמית,ידנית,6,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,12.3,18.8,15.8,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,195/65R15,58,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2009,5,5,--,2,--,--,--,2007,קדמית,אוטומטית - רובוטית מצמד יחיד,6,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,--,--,15,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,195/65R15,58,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,אין,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
פיאט,בראבו,,2010,5,5,--,3,--,--,--,2007,קדמית,אוטומטית - רובוטית מצמד יחיד,6,טורבו בנזין,4,1368,120,5500,21.0,1750,9.6,196,12.3,18.8,15.8,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,433.6,179.2,149.0,260.0,365,1175,1260,--,--,205/55R16,58,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--
