make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
סיאט,איביזה_SC,Stylance,2010,3,5,--,2,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,בנזין,4,1598,105,5600,15.6,3800,10.1,188,--,--,16.1,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.4,169.3,142.8,246.9,284,--,1120,--,--,185/60R15,45,ללא,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,אין,אין,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,"הפחתה ל-4 כריות אויר- הנחה של 1,500 ש""ח, צבע מטאלי - 1,500 ש""ח, דיבורית בלוטו'ס עם שליטה מההגה- 1,700 ש""ח, בקרת אקלים- 8,000 ש""ח"
סיאט,איביזה_SC,Sport,2011,3,5,--,2,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1390,85,5600,13.5,3800,11.8,177,12.1,19.6,16.1,--,--,--,--,--,4,4,ABS + EBD,4,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.4,169.3,142.8,246.9,284,--,1000,--,--,215/45R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,גג שמש פנוראמי,יש,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--
סיאט,איביזה_SC,Sport,2011,3,5,--,3,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,בנזין,4,1598,105,5600,15.6,3800,10.1,188,12.3,19.6,16.1,--,--,--,--,--,4,4,ABS + EBD,4,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.4,169.3,142.8,246.9,284,--,1120,--,--,215/45R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,יש,יש,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
סיאט,איביזה_SC,Sport,2009,3,5,--,3,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,בנזין,4,1598,105,5600,15.6,3800,10.1,188,--,--,16.1,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.4,169.3,142.8,246.9,284,--,1120,--,--,215/45R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,אין,יש,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
סיאט,איביזה_SC,Sport,2010,3,5,--,3,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,בנזין,4,1598,105,5600,15.6,3800,10.1,188,--,--,16.1,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.4,169.3,142.8,246.9,284,--,1120,--,--,215/45R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,אין,יש,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
סיאט,איביזה_SC,,2016,3,5,--,2,2555,--,--,2008,קדמית,ידנית,6,טורבו בנזין,3,999,110,5000,20.4,2000,9.2,197,19.2,26.3,23.2,--,--,--,--,--,3,3,ABS + EBD,4,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,406.6,169.3,142.4,246.9,292,554,1034,--,--,215/45R16,45,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים,גג שמש פנוראמי,יש,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,חבילות צבע הכוללות אביזרי עיצוב פנים וחוץ בהתאמה אישית
סיאט,איביזה_SC,Sport,2010,3,5,--,2,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1598,105,5600,15.6,3800,10.4,189,--,--,15.1,--,--,--,--,--,4,4,ABS + EBD,6,יש,יש,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,403.4,169.3,142.8,246.9,284,--,1115,--,--,215/45R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,אין,יש,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
סיאט,איביזה_SC,Sport,2013,3,5,--,2,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1390,85,5600,13.2,3800,11.8,177,12.5,21.2,16.9,--,--,--,--,--,5,5,ABS + EBD,4,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,406.1,169.3,144.5,246.9,284,--,1075,--,--,215/45R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,2,מזגן רגיל,גג שמש פנוראמי,יש,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,--
סיאט,איביזה_SC,,2012,3,5,--,3,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1197,105,5000,17.8,1550,9.7,190,14.2,22.7,18.8,--,--,--,--,--,3,3,ABS + EBD,4,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,406.1,169.3,144.5,246.9,284,--,1115,--,--,215/45R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,2,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,--
סיאט,איביזה_SC,,2012,3,5,--,2,--,--,--,2008,קדמית,ידנית,5,טורבו בנזין,4,1197,105,5000,17.5,1550,9.8,190,14.7,22.2,18.8,--,--,--,--,--,3,3,ABS + EBD,4,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,406.1,169.3,144.5,246.9,284,--,1090,--,--,215/45R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,2,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,--
סיאט,איביזה_SC,Sport,2011,3,5,--,2,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1598,105,5600,15.6,3800,10.4,189,12.3,19.6,15.1,--,--,--,--,--,4,4,ABS + EBD,4,יש,יש,יש,יש,יש,--,--,--,יש,--,--,--,--,--,--,--,--,--,--,403.4,169.3,142.8,246.9,284,--,1115,--,--,215/45R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,יש,יש,כולל שמירת מרחק,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
סיאט,איביזה_SC,,2014,3,5,--,2,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1197,105,5000,17.8,1550,9.7,190,14.2,22.7,18.8,--,--,--,--,--,4,4,ABS + EBD,4,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,406.1,169.3,144.5,246.9,284,--,1115,--,--,215/45R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,2,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,--
סיאט,איביזה_SC,,2013,3,5,--,2,--,--,--,2008,קדמית,ידנית,5,טורבו בנזין,4,1197,105,5000,17.5,1550,9.8,190,14.7,22.2,18.8,--,--,--,--,--,4,4,ABS + EBD,4,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,406.1,169.3,144.5,246.9,284,--,1090,--,--,215/45R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,2,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,--
סיאט,איביזה_SC,,2013,3,5,--,3,--,--,--,2008,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1197,105,5000,17.8,1550,9.7,190,14.2,22.7,18.8,--,--,--,--,--,4,4,ABS + EBD,4,יש,יש,יש,יש,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,406.1,169.3,144.5,246.9,284,--,1115,--,--,215/45R16,45,מקורית + שליטה מההגה,אין,אין,אין,--,אין,AUX,--,--,אין,2,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,--
סיאט,לאון_קופרה,,2016,5,5,--,6,--,--,--,2014,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1984,290,5900,35.7,1700,5.7,250,11.7,18.2,15.1,--,--,--,--,--,10,10,ABS + EBD + BAS,9,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,מערכת למניעת תאונות משניות,426.3,181.6,145.9,261.8,380,1210,1346,0.0,0.0,235/35R19,50,מקורית + שליטה מההגה,יש,אין,יש,6.5,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,יש,בד משולב עור,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,אין,יש,מראות פנים,יש,אין,יש,יש,יש,אין,אין,אין,אדפטיביים,אין,"מערכת דיפרנציאל קדמי, מערכת שלדה אדפטיבית, דוושות אלומיניום, ספוילר אחורי",מושבי ספורט
סיאט,לאון_קופרה,,2016,3,5,--,6,--,--,--,2014,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1984,290,5900,35.7,1700,5.6,250,12,18.5,15.4,--,--,--,--,--,9,9,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,מערכת למניעת תאונות משניות,422.8,181.0,144.6,258.3,380,--,1320,0.0,0.0,235/35R19,50,מקורית + שליטה מההגה,יש,אין,יש,6.5,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,2,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,יש,בד משולב עור,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,אין,יש,מראות פנים,יש,אין,יש,יש,יש,אין,אין,אין,אדפטיביים,אין,"מערכת דיפרנציאל קדמי, מערכת שלדה אדפטיבית, דוושות אלומיניום, ספוילר אחורי",מושבי ספורט
סיאט,לאון_קופרה,,2019,5,5,--,6,--,--,--,2014,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1984,290,5400,35.7,1950,6.0,250,11.6,18.5,15.3,--,--,--,--,--,14,14,ABS + EBD + BAS,9,יש,יש,יש,יש,יש,יש,יש,אין,יש,אין,אין,אין,אין,יש,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית, מערכת למניעת תאונות משניות",428.2,181.6,145.9,261.8,380,1210,1356,0.0,0.0,235/35R19,50,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,כולל שמירת מרחק,בד,יש  - כוונון מלא,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,יש,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,אין,יש,יש + Auto Hold,אין,אין,אדפטיביים,אין,"מערכת דיפרנציאל קדמי, מערכת שלדה אדפטיבית, דוושות אלומיניום",--
סיאט,לאון_קופרה,,2015,5,5,--,6,--,--,--,2014,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1984,280,5700,38.7,1750,5.8,250,11.7,18.2,15.1,--,--,--,--,--,10,10,ABS + EBD + BAS,9,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,מערכת למניעת תאונות משניות,426.3,181.6,145.9,261.8,380,1210,1346,0.0,0.0,235/35R19,50,מקורית + שליטה מההגה,יש,אין,יש,6.5,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,אין,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,יש,בד משולב עור,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,אין,יש,מראות פנים,יש,אין,יש,יש,יש,אין,אין,אין,רגילים,אין,"מערכת דיפרנציאל קדמי, מערכת שלדה אדפטיבית, דוושות אלומיניום, ספוילר אחורי",מושבי ספורט
סיאט,לאון_קופרה,,2018,3,5,--,6,--,--,--,2014,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1984,290,5900,35.7,1700,5.6,250,12,18.5,15.4,--,--,--,--,--,12,12,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית, מערכת למניעת תאונות משניות",424.7,181.0,144.6,258.3,380,--,1395,0.0,0.0,235/35R19,50,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,2,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,יש,בד משולב עור,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,אין,יש,אין,אין,אין,אדפטיביים,אין,"מערכת דיפרנציאל קדמי, מערכת שלדה אדפטיבית, דוושות אלומיניום, ספוילר אחורי",--
סיאט,לאון_קופרה,,2020,5,5,--,6,5727,--,--,2014,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,4,1984,290,5400,35.7,1950,6.0,250,11.6,18.5,15.3,--,--,--,--,--,14,14,ABS + EBD + BAS,9,יש,יש,יש,יש,יש,יש,יש,אין,יש,אין,אין,אין,אין,יש,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית, מערכת למניעת תאונות משניות",428.2,181.6,145.9,261.8,380,1210,1356,0.0,0.0,235/35R19,50,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,יש,כולל שמירת מרחק,בד,יש  - כוונון מלא,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,יש,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,אין,יש,יש + Auto Hold,אין,אין,אדפטיביים,אין,"מערכת דיפרנציאל קדמי, מערכת שלדה אדפטיבית, דוושות אלומיניום",--
