,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
10,מאזדה,323_לאנטיס,,2002,4,5,--,1,--,שנתיים,--,1998,קדמית,אוטומטית,4,בנזין,4,1598,105,5500,14.0,3600,12.8,171,--,--,11.8,--,--,--,--,--,--,אין ציון,ABS,2,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,436.5,170.5,141.0,261.0,416,--,1170,0.0,0.0,185/65R14,55,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,אין,אופציונלי,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,--
11,מאזדה,323_לאנטיס,,2000,4,5,--,1,--,שנתיים,--,1998,קדמית,אוטומטית,4,בנזין,4,1598,109,5500,14.0,3600,12.8,171,--,--,11.8,--,--,--,--,--,--,אין ציון,ABS,1,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,436.5,170.5,141.0,261.0,416,--,1170,0.0,0.0,185/65R14,55,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,אין,אופציונלי,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,--
12,מאזדה,323_לאנטיס,,2004,4,5,--,1,--,שנתיים,--,1998,קדמית,אוטומטית,4,בנזין,4,1598,105,5500,14.0,3600,12.8,171,--,--,11.8,--,--,--,--,--,--,אין ציון,ABS,2,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,436.5,170.5,141.0,261.0,416,--,1170,0.0,0.0,185/65R14,55,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,אין,אופציונלי,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,--
13,מאזדה,323_לאנטיס,,1999,4,5,--,1,--,שנתיים,--,1998,קדמית,אוטומטית,4,בנזין,4,1598,109,5500,14.0,3600,12.8,171,--,--,11.8,--,--,--,--,--,--,אין ציון,ABS,1,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,436.5,170.5,141.0,261.0,416,--,1170,0.0,0.0,185/65R14,55,לא מקורית,אין,אין,אין,--,אין,אין,אין,אין,אין,2,מזגן רגיל,אין,אופציונלי,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,--
14,מאזדה,CX5,Premium,2022,5,5,"207,900",5,5156,שלוש שנים,אחודה,2016,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.4,4000,10.1,189,--,--,12.8,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,יש,יש,אין,יש,אין,אין,אין,תאורה אדפטיבית,457.5,184.5,166.0,270.0,438,--,1594,750,1500,225/55R19,56,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"חלונות אחוריים כהים, מסך 7 אינץ' בלוח המחוונים, צביעה שחורה לבתי גלגלים, ספי הדלתות, פגוש קדמי תחתון, פגוש אחורי, מראות צד ולסבכה הקדמית, יציאות מפלט מוגדלות, חישוקים מושחרים, מערכת שמע מבית Bose עם 10 רמקולים, תפרים אדומים בתא הנוסעים, אוורור למושבי הנהג והנוסע",--
15,מאזדה,CX5,Signature,2022,5,5,"233,900",6,5801,שלוש שנים,אחודה,2016,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,2488,195,6000,26.3,4000,9.0,199,--,--,11.2,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,יש,יש,יש,יש,אין,אין,אין,תאורה אדפטיבית,457.5,184.5,166.0,270.0,438,--,1685,750,1500,225/55R19,58,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,אין,יש,אין,יש,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש - ללא מגע,"חלונות אחוריים כהים, מסך 7 אינץ' בלוח המחוונים, צבע הרכב לבתי גלגלים, ספי הדלתות, פגוש קדמי תחתון, פגוש אחורי ולמראות הצד, סבכה קדמית בגימור כרום, יציאות מפלט מוגדלות, חישוקים מושחרים, מערכת שמע מבית Bose עם 10 רמקולים, תפרים אדומים בתא הנוסעים, אוורור למושבי הנהג והנוסע, עור נאפה בגוון חום, הגה בגימורים יחודיים, גימור פנים עץ, מראה מרכזית ללא מסגרת, מצב נהיגה Off Road, אפל קארפליי אלחוטי",--
16,מאזדה,CX5,Executive,2022,5,5,"185,900",5,4611,שלוש שנים,אחודה,2016,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,195,6000,26.3,4000,8.9,201,--,--,12.2,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,תאורה אדפטיבית,457.5,184.5,166.0,270.0,438,--,1626,750,1500,225/55R19,58,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"חלונות אחוריים כהים, מסך 7 אינץ' בלוח המחוונים",--
17,מאזדה,CX5,Pure,2022,5,5,"187,900",5,4660,שלוש שנים,אחודה,2016,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.4,4000,10.1,189,--,--,12.8,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,תאורה אדפטיבית,457.5,184.5,166.0,270.0,438,--,1594,750,1500,225/55R19,56,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"חלונות אחוריים כהים, מסך 7 אינץ' בלוח המחוונים, צביעה שחורה לבתי גלגלים, ספי הדלתות, פגוש קדמי תחתון, פגוש אחורי, מראות צד ולסבכה הקדמית, יציאות מפלט מוגדלות, חישוקים מושחרים, מערכת שמע מבית Bose עם 10 רמקולים, תפרים אדומים בתא הנוסעים",--
18,מאזדה,CX5,Executive,2022,5,5,"175,900",5,4363,שלוש שנים,אחודה,2016,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.4,4000,10.1,189,--,--,12.8,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,תאורה אדפטיבית,457.5,184.5,166.0,270.0,438,--,1594,750,1500,225/55R19,56,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"חלונות אחוריים כהים, מסך 7 אינץ' בלוח המחוונים",--
19,מאזדה,CX5,Premium,2022,5,5,"217,900",5,5404,שלוש שנים,אחודה,2016,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,195,6000,26.3,4000,8.9,201,--,--,12.2,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,יש,יש,אין,יש,אין,אין,אין,תאורה אדפטיבית,457.5,184.5,166.0,270.0,438,--,1626,750,1500,225/55R19,58,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"חלונות אחוריים כהים, מסך 7 אינץ' בלוח המחוונים, צביעה שחורה לבתי גלגלים, ספי הדלתות, פגוש קדמי תחתון, פגוש אחורי, מראות צד ולסבכה הקדמית, יציאות מפלט מוגדלות, חישוקים מושחרים, מערכת שמע מבית Bose עם 10 רמקולים, תפרים אדומים בתא הנוסעים, אוורור למושבי הנהג והנוסע",--
20,מאזדה,CX5,Comfort,2022,5,5,"169,900",4,4214,שלוש שנים,אחודה,2016,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.4,4000,10.1,189,--,--,12.8,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,אין,אין,אין,אין,יש,אין,אין,אין,תאורה אדפטיבית,457.5,184.5,166.0,270.0,438,--,1594,750,1500,225/55R19,56,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,אין,אין,LED עם מנגנון הפניה בסיבוב,אין,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,חלונות אחוריים כהים,--
21,מאזדה,CX5,Pure,2022,5,5,"197,900",5,4908,שלוש שנים,אחודה,2016,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,195,6000,26.3,4000,8.9,201,--,--,12.2,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,תאורה אדפטיבית,457.5,184.5,166.0,270.0,438,--,1626,750,1500,225/55R19,58,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"חלונות אחוריים כהים, מסך 7 אינץ' בלוח המחוונים, צביעה שחורה לבתי גלגלים, ספי הדלתות, פגוש קדמי תחתון, פגוש אחורי, מראות צד ולסבכה הקדמית, יציאות מפלט מוגדלות, חישוקים מושחרים, מערכת שמע מבית Bose עם 10 רמקולים, תפרים אדומים בתא הנוסעים",--
22,מאזדה,CX5,Active,2022,5,5,"177,900",5,4412,שלוש שנים,אחודה,2016,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.4,4000,10.1,189,--,--,12.8,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,תאורה אדפטיבית,457.5,184.5,166.0,270.0,438,--,1594,750,1500,225/55R19,56,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"חלונות אחוריים כהים, מסך 7 אינץ' בלוח המחוונים, גימורים כסופים בפגוש הקדמי, האחורי ובספי הדלתות, מראות צד בצבע שחור, ריפוד עור בדוגמה ייחודית, גימור ירוק-ליים בפתחי המיזוג",--
23,מאזדה,3,Spirit,2020,4,5,--,3,--,--,--,2019,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.7,4000,8.5,208,14,18.6,16.6,--,--,--,--,--,9,9,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,יש,אין,אין,אין,תאורה אדפטיבית,466.0,179.5,144.0,272.5,444,--,1454,600,1300,215/45R18,51,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,בד,אין,אין,אין,LED עם מנגנון הפניה בסיבוב,אין,יש,יש,אין,אחורית,אין,יש,יש,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,פנסים אחוריים Led,"צבע אדום עשיר, צבע אפור עשיר"
24,מאזדה,3,Comfort,2020,4,5,--,3,3423,--,--,2019,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.7,4000,8.5,208,14,18.6,16.6,--,--,--,--,--,9,9,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,יש,אין,אין,אין,--,466.0,179.5,144.0,272.5,444,--,1454,600,1300,205/60R16,51,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,כולל שמירת מרחק,בד,אין,אין,אין,LED,אין,יש,יש,אין,אחורית,אין,יש,יש,אין,הנעה בלבד,יש,אין,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,--,"צבע אדום עשיר, צבע אפור עשיר"
25,מאזדה,3,Spirit,2021,4,5,--,4,--,--,--,2019,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.7,4000,8.5,208,--,--,13.8,--,--,--,--,--,11,11,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,יש,אין,אין,אין,תאורה אדפטיבית,466.0,179.5,144.0,272.5,444,--,1454,600,1300,215/45R18,51,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,בד,אין,אין,אין,LED עם מנגנון הפניה בסיבוב,אין,יש,יש,אין,אחורית,אין,יש,יש,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,פנסים אחוריים Led,"צבע אדום עשיר, צבע אפור עשיר"
